"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USC00040983","2009","33.2559","-116.4036","246.9","BORREGO DESERT PARK, CA US","   2266.9","","    2266.9","0","        12","0","         7","0","         1","0","        0","","         0","0","         0","0","         0","0","         0","0","       314","0","       172","0","","","    0.6","0,0105, ","     0"," ,0,1231,+","     0"," ,0,1231,+","  33.8"," ,0,1208, ","   47.2","0,0718, ","","","","","","","","","","","","","","","","","","","     79.2"," ,0","        0"," ,0","     23.03","0","     31.25","0","     14.81","0"
"USC00040983","2010","33.2559","-116.4036","246.9","BORREGO DESERT PARK, CA US","   1992.3","","    1992.3","0","        29","0","        19","0","         5","0","        0","","         0","0","         0","0","         1","0","         0","0","       301","0","       157","0","","","   -0.6","0,1126, ","     0"," ,0,1231,+","     0"," ,0,1231,+","  53.3"," ,0,1222, ","   45.6","0,0904,+","-0.6","0,1126","","","","","","","","","","","","","     597.7","7","     597.7","0","    286.2"," ,0","        0"," ,0","     22.19","0","     30.18","0","     14.21","0"
"USC00040983","2011","33.2559","-116.4036","246.9","BORREGO DESERT PARK, CA US","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","     611.8","8","     611.8","7","","","","","","","","","",""
"USC00040983","2012","33.2559","-116.4036","246.9","BORREGO DESERT PARK, CA US","   2486.8","","    2486.8","7","        21","7","        10","7","         0","7","","","","","         0","7","         0","7","         0","7","       327","7","       190","7","","","    0.6","7,1221, ","","","","","  19.0"," ,7,0318, ","   46.7","7,0710, ","","","","","","","","","","","","","","","","","","","     92.1"," ,7","","","     24.02","7","     32.01","7","     16.03","7"
"USC00040983","2013","33.2559","-116.4036","246.9","BORREGO DESERT PARK, CA US","   2341.1","","    2341.1","7","        12","7","        10","7","         2","7","","","","","         0","7","         7","7","         0","7","       313","7","       184","7","","","   -2.8","7,0114,+","","","","","  50.8"," ,7,0722, ","   48.9","7,0629, ","-1.1","7,1206","","","","","-2.2","7,0116","-2.2","7,0116","","","","","     492.1","1","     492.1","7","    140.2"," ,7","","","     23.25","7","     31.19","7","     15.32","7"
"USC00040983","2014","33.2559","-116.4036","246.9","BORREGO DESERT PARK, CA US","   2484.8","","    2484.8","7","        15","7","         9","7","         0","7","","","","","         0","7","         0","7","         0","7","       334","7","       185","7","","","    2.2","7,1229, ","","","","","  17.0"," ,7,1231, ","   47.2","7,0723, ","","","","","","","","","","","","","","","     297.9","9","     297.9","7","     58.9"," ,7","","","     24.45","7","     31.98","7","     16.93","7"
"USC00040983","2015","33.2559","-116.4036","246.9","BORREGO DESERT PARK, CA US","   2426.3","","    2426.3","7","        19","7","         7","7","         0","7","","","","","         0","7","         1","7","         0","7","       321","7","       179","7","","","    0.0","7,0101, ","","","","","   7.9"," ,7,0301, ","   47.2","7,0816,+","","","","","","","0.0","7,0101","","","","","","","     279.5","5","     279.5","7","     42.2"," ,7","","","     23.96","7","     31.31","7","     16.61","7"
"USC00040983","2016","33.2559","-116.4036","246.9","BORREGO DESERT PARK, CA US","   2440.9","","    2440.9","7","        18","7","        11","7","         1","7","","","","","         0","7","         0","7","         0","7","       311","7","       180","7","","","    1.1","7,0102,+","","","","","  32.8"," ,7,1222, ","   50.0","7,0620, ","","","","","","","","","","","","","","","     432.5","5","     432.5","7","    126.3"," ,7","","","     24.15","7","     31.85","7","     16.44","7"
"USC00040983","2017","33.2559","-116.4036","246.9","BORREGO DESERT PARK, CA US","   2506.8","","    2506.8","7","        14","7","         6","7","         1","7","","","","","         0","7","         0","7","         0","7","       326","7","       193","7","","","    2.2","7,1222, ","","","","","  37.3"," ,7,0227, ","   49.4","7,0707,+","","","","","","","","","","","","","","","     403.3","3","     403.3","7","    112.8"," ,7","","","     24.24","7","     32.15","7","     16.34","7"
"USC00040983","2018","33.2559","-116.4036","246.9","BORREGO DESERT PARK, CA US","   2487.5","","    2487.5","7","        14","7","         7","7","         0","7","","","","","         0","7","         1","7","         0","7","       321","7","       178","7","","","    0.0","7,0220, ","","","","","  16.0"," ,7,1206, ","   48.3","7,0724, ","","","","","","","0.0","7,0220","","","","","","","     276.1","1","     276.1","7","     82.8"," ,7","","","     24.22","7","     31.87","7","     16.57","7"
"USC00040983","2019","33.2559","-116.4036","246.9","BORREGO DESERT PARK, CA US","   2140.3","","    2140.3","7","        36","7","        21","7","         1","7","","","","","         0","7","         0","7","         0","7","       286","7","       162","7","","","    1.1","7,0212,+","","","","","  68.8"," ,7,0214, ","   47.8","7,0805, ","","","","","","","","","","","","","","","     545.0","0","     545.0","7","    235.1"," ,7","","","     22.48","7","     30.24","7","     14.71","7"
"USC00040983","2020","33.2559","-116.4036","246.9","BORREGO DESERT PARK, CA US","   2534.8","","    2534.8","7","        18","7","         9","7","         2","7","","","","","         0","7","         0","7","         0","7","       312","7","       185","7","","","    1.1","7,0205, ","","","","","  35.8"," ,7,0312, ","   49.4","7,0712, ","","","","","","","","","","","","","","","     531.8","8","     531.8","7","    123.4"," ,7","","","     23.94","7","     32.07","7","     15.81","7"
"USC00040983","2021","33.2559","-116.4036","246.9","BORREGO DESERT PARK, CA US","   2515.1","","    2515.1","7","        23","7","        11","7","         0","7","","","","","         0","7","         0","7","         0","7","       315","7","       178","7","","","    2.8","7,1216,+","","","","","  13.5"," ,7,0811, ","   48.3","7,0618, ","","","","","","","","","","","","","","","     419.5","5","     419.5","7","     78.4"," ,7","","","     24.18","7","     31.56","7","     16.81","7"
"USC00040983","2022","33.2559","-116.4036","246.9","BORREGO DESERT PARK, CA US","   2424.4","","    2424.4","7","        12","7","         4","7","         1","7","","","","","         0","7","         0","7","         0","7","       304","7","       175","7","","","    2.2","7,0224,+","","","","","  45.0"," ,7,0909, ","   45.6","7,0712,+","","","","","","","","","","","","","","","     352.7","7","     352.7","7","     70.3"," ,7","","","     23.83","7","     30.89","7","     16.76","7"
"USC00040983","2023","33.2559","-116.4036","246.9","BORREGO DESERT PARK, CA US","   2123.8","","    2123.8","7","        29","7","        19","7","         1","7","","","","","         0","7","         0","7","         0","7","       288","7","       162","7","","","    2.8","7,0215, ","","","","","  52.6"," ,7,0820, ","   47.2","7,0721, ","","","","","","","","","","","","","","","     707.0","0","     707.0","7","    230.8"," ,7","","","     22.48","7","     29.77","7","     15.20","7"
"USC00040983","2024","33.2559","-116.4036","246.9","BORREGO DESERT PARK, CA US","   2504.4","","    2504.4","7","        14","7","         5","7","         1","7","        0","","         0","7","         0","7","         0","7","         0","7","       316","7","       176","7","","","    2.8","7,0110, ","     0"," ,7,1231,+","     0"," ,7,1231,+","  25.4"," ,7,0122, ","   49.4","7,0708, ","","","","","","","","","","","","","","","     424.0","0","     424.0","7","     50.5"," ,7","        0"," ,7","     24.00","7","     31.39","7","     16.62","7"
