"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","AWND","AWND_ATTRIBUTES","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYHF","DYHF_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HN01","HN01_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","HX01","HX01_ATTRIBUTES","LN01","LN01_ATTRIBUTES","LX01","LX01_ATTRIBUTES","MN01","MN01_ATTRIBUTES","MX01","MX01_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDF1","WDF1_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WDFG","WDFG_ATTRIBUTES","WSF1","WSF1_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES"
"USW00013959","2009","31.61796","-97.2283","151.9","WACO REGIONAL AIRPORT, TX US","       4.3","W","   1688.8","","    1688.8","0","        78","0","        45","0","        14","0","        0","","         0","0","         0","0","        40","0","         0","0","       273","0","       113","0","       141"," ","        19"," ","        45"," ","   -6.1","0,1228,+","     0","T,0,1225, ","     3"," ,0,1224, ","  67.6"," ,0,0311, ","   41.1","0,0624, ","-0.6","0,1118","-4.4","0,1204","-4.4","0,1204","","","","","-3.3","0,0407","-3.3","0,0407","-4.4","0,0222","","","","","    1038.2","2","","","    1038.2","0","","","","","","","","","","","    953.8"," ,0","        3"," ,0","     19.92","0","     26.45","0","     13.39","0","","","       280","X","       270","X","","","","","      19.7","X","      26.4","X","",""
"USW00013959","2010","31.61796","-97.2283","151.9","WACO REGIONAL AIRPORT, TX US","       4.2","W","   1760.7","","    1760.7","0","        66","0","        42","0","        11","0","        2","","         1","0","         0","0","        45","0","         1","0","       253","0","       124","0","       139"," ","        12"," ","        32"," ","  -13.3","0,0109, ","    25"," ,0,0224,+","    79"," ,0,0223, "," 106.9"," ,0,0908, ","   41.7","0,0823, ","0.0","0,1126","-5.0","0,1127","-5.0","0,1127","","","","","0.0","0,0322","-2.8","0,0218","-5.0","0,0216","-7.2","0,0111","-11.7","0,0110","    1377.5","5","","","    1377.5","0","","","","","","","","","","","   1018.6"," ,0","       92"," ,0","     19.61","0","     25.98","0","     13.24","0","","","       100","X","       110","X","","","","","      24.1","X","      34.4","X","",""
"USW00013959","2011","31.61796","-97.2283","151.9","WACO REGIONAL AIRPORT, TX US","       4.7","W","   2094.9","","    2094.9","X","        54","X","        37","X","         6","X","        1","","         1","X","         0","X","        42","X","         2","X","       263","X","       148","X","        82"," ","        11"," ","        35"," ","   -9.4","X,0210, ","    51"," ,X,0204, ","    38"," ,X,0204, "," 148.1"," ,X,1009, ","   43.3","X,0827, ","0.0","X,1103","-4.4","X,1104","-4.4","X,1104","","","","","-2.8","X,0306","-2.8","X,0306","-5.0","X,0212","-8.3","X,0211","-9.4","X,0210","    1102.9","9","","","    1102.9","X","","","","","","","","","","","    702.4"," ,X","       51"," ,X","     20.81","X","     27.76","X","     13.86","X","","","       160","X","       160","X","","","","","      20.6","X","      25.0","X","",""
"USW00013959","2012","31.61796","-97.2283","151.9","WACO REGIONAL AIRPORT, TX US","       4.2","X","   1770.6","","    1770.6","X","        60","X","        37","X","        10","X","        0","","         0","X","         0","X","        36","X","         0","X","       284","X","       123","X","        62"," ","        18"," ","        37"," ","   -8.3","X,1211, ","     0"," ,X,1231,+","     0","T,X,0212, "," 100.6"," ,X,0319, ","   41.7","X,0626, ","-1.1","X,1028","-3.3","X,1113","-8.3","X,1211","-8.3","X,1211","","","0.0","X,0304","-2.8","X,0225","-5.0","X,0113","","","","","     997.9","9","","","     997.9","X","","","","","","","","","","","    821.6"," ,X","        0","T,X","     20.55","X","     27.27","X","     13.82","X","","","       340","X","        60","X","","","","","      17.4","X","      22.8","X","",""
"USW00013959","2013","31.61796","-97.2283","151.9","WACO REGIONAL AIRPORT, TX US","       4.1","W","   1566.5","","    1566.5","W","        81","W","        48","W","        12","W","        0","","         0","W","         0","W","        54","W","         1","W","       257","W","       112","W","        53"," ","        13"," ","        15"," ","   -6.1","W,0103, ","     0","T,W,0115, ","     0","T,W,1207,+","  96.3"," ,W,0109, ","   40.6","W,0628, ","-1.0","W,1113","-2.7","W,1127","-4.9","W,1207","","","","","-5.6","X,0326","-5.6","X,0326","-5.6","X,0326","","","","","    1146.1","1","","","    1146.1","W","","","","","","","","","","","    962.9"," ,W","        0","T,W","     18.96","W","     25.60","W","     12.31","W","","","       170","W","       190","W","","","","","      20.1","W","      28.2","W","",""
"USW00013959","2014","31.61796","-97.2283","151.9","WACO REGIONAL AIRPORT, TX US","       4.5","W","   1504.9","","    1504.9","W","        75","W","        37","W","         9","W","        0","","         0","W","         0","W","        51","W","         2","W","       255","W","       104","W","        70"," ","         7"," ","        11"," ","   -8.8","W,0106, ","     0","T,W,0303, ","     3"," ,W,0302, "," 108.7"," ,W,0622, ","   38.9","W,0816,+","-2.7","W,1113","-2.7","W,1113","-5.5","W,1118","","","","","-0.5","W,0415","-3.2","W,0313","-8.2","W,0303","-8.2","W,0303","","","    1473.2","2","","","    1473.2","W","","","","","","","","","","","    764.8"," ,W","        3"," ,W","     18.75","W","     25.20","W","     12.30","W","","","       210","W","        50","W","","","","","      17.4","W","      26.4","W","",""
"USW00013959","2015","31.61796","-97.2283","151.9","WACO REGIONAL AIRPORT, TX US","       4.1","W","   1667.1","","    1667.1","W","        97","W","        67","W","        17","W","        1","","         0","W","         0","W","        35","W","         0","W","       261","W","       121","W","       153"," ","        14"," ","        57"," ","   -7.7","W,0108, ","    30"," ,W,0305, ","    18"," ,W,0305,+"," 196.9"," ,W,1023, ","   41.1","W,0811,+","-0.5","W,1122","","","","","","","","","-3.2","W,0307","-3.2","W,0307","-6.6","W,0306","-7.7","W,0108","","","    1301.8","8","","","    1301.8","W","","","","","","","","","","","   1365.2"," ,W","       36"," ,W","     19.58","W","     25.60","W","     13.56","W","","","       160","W","       160","W","","","","","      19.7","W","      24.1","W","",""
"USW00013959","2016","31.61796","-97.2283","151.9","WACO REGIONAL AIRPORT, TX US","       4.2","W","   1673.8","","    1673.8","W","        82","W","        49","W","        16","W","        0","","         0","W","         0","W","        30","W","         0","W","       284","W","       119","W","       140"," ","        17"," ","        54"," ","   -7.7","W,1219, ","     0"," ,W,1231,+","     0","T,W,1217, ","  88.4"," ,W,0612, ","   40.6","W,0812, ","0.0","W,1119","-3.2","W,1217","-6.6","W,1218","-7.7","W,1219","","","-1.0","W,0321","-2.7","W,0207","","","","","","","     955.8","8","","","     955.8","W","","","","","","","","","","","    980.0"," ,W","        0","T,W","     20.34","W","     26.52","W","     14.16","W","","","       290","W","       290","W","","","","","      23.7","W","      33.5","W","",""
"USW00013959","2017","31.61796","-97.2283","151.9","WACO REGIONAL AIRPORT, TX US","       4.4","W","   1669.2","","    1669.2","W","        69","W","        42","W","        12","W","        0","","         0","W","         0","W","        24","W","         1","W","       292","W","       121","W","       129"," ","        12"," ","        51"," ","  -11.0","W,0107, ","     0"," ,W,1231,+","     0","T,W,1231,+","  84.1"," ,W,0624, ","   41.1","W,0729, ","-1.0","W,1028","-6.6","W,1208","-6.6","W,1208","","","","","-1.0","W,0303","-9.9","W,0108","-9.9","W,0108","-9.9","W,0108","-9.9","W,0108","     757.8","8","","","     757.8","W","","","","","","","","","","","    849.7"," ,W","        0","T,W","     20.53","W","     26.96","W","     14.09","W","","","       290","W","       280","W","","","","","      21.9","W","      29.5","W","",""
"USW00013959","2018","31.61796","-97.2283","151.9","WACO REGIONAL AIRPORT, TX US","       4.5","W","   1843.3","","    1843.3","W","        80","W","        50","W","        14","W","        0","","         0","W","         0","W","        40","W","         3","W","       250","W","       128","W","       118"," ","        16"," ","        52"," ","  -13.2","W,0117, ","     0","T,W,0101, ","     0","T,W,0211,+","  58.4"," ,W,1009, ","   45.6","W,0723, ","-2.7","W,1113","-2.7","W,1113","-5.5","W,1114","","","","","0.0","W,0314","-3.8","W,0212","-4.9","W,0130","-11.6","W,0118","-11.6","W,0118","    1179.5","5","","","    1179.5","W","","","","","","","","","","","    889.0"," ,W","        0","T,W","     19.86","W","     26.21","W","     13.50","W","","","       100","W","       320","W","","","","","      14.8","W","      20.1","W","",""
"USW00013959","2019","31.61796","-97.2283","151.9","WACO REGIONAL AIRPORT, TX US","       4.3","W","   1698.0","","    1698.0","W","        75","W","        43","W","        13","W","        0","","         0","W","         0","W","        36","W","         0","W","       251","W","       130","W","       142"," ","        24"," ","        50"," ","   -6.6","W,1113,+","     0"," ,W,1231,+","     3"," ,W,0208, ","  78.7"," ,W,0616, ","   38.9","W,0813, ","-1.0","W,1031","-3.8","W,1101","-5.5","W,1112","","","","","-6.0","W,0306","-6.0","W,0306","-6.0","W,0306","","","","","    1286.8","8","","","    1286.8","W","","","","","","","","","","","    839.4"," ,W","        3"," ,W","     19.41","W","     25.65","W","     13.18","W","","","       290","W","       290","W","","","","","      21.0","W","      26.8","W","",""
"USW00013959","2020","31.61796","-97.2283","151.9","WACO REGIONAL AIRPORT, TX US","       4.1","W","   1585.8","","    1585.8","W","        80","W","        52","W","        17","W","        0","","         0","W","         0","W","        34","W","         0","W","       270","W","       110","W","       130"," ","        17"," ","        46"," ","   -4.9","W,0227, ","     0","T,W,0206, ","     3"," ,W,0206, ","  76.7"," ,W,0304, ","   41.7","W,0828, ","-1.0","W,1116","-3.2","W,1130","","","","","","","-1.0","W,0228","-4.9","W,0227","-4.9","W,0227","","","","","    1114.9","9","","","    1114.9","W","","","","","","","","","","","   1157.9"," ,W","        3"," ,W","     19.85","W","     26.36","W","     13.34","W","","","       300","W","       310","W","","","","","      21.9","W","      28.6","W","",""
"USW00013959","2021","31.61796","-97.2283","151.9","WACO REGIONAL AIRPORT, TX US","       4.2","W","   1578.3","","    1578.3","W","        84","W","        44","W","        10","W","        6","","         3","W","         1","W","        33","W","         8","W","       283","W","       111","W","       152"," ","        15"," ","        52"," ","  -18.2","W,0216, ","    80"," ,W,0215,+","   112"," ,W,0110, "," 120.9"," ,W,0818, ","   38.3","W,0920,+","0.0","W,1123","-4.3","W,1212","","","","","","","-0.5","W,0307","-4.9","W,0220","-4.9","W,0220","-9.3","W,0219","-9.3","W,0219","    1205.7","7","","","    1205.7","W","","","","","","","","","","","    830.4"," ,W","      230"," ,W","     19.78","W","     26.04","W","     13.52","W","","","       260","W","       250","W","","","","","      19.7","W","      26.4","W","",""
"USW00013959","2022","31.61796","-97.2283","151.9","WACO REGIONAL AIRPORT, TX US","       4.5","W","   1987.3","","    1987.3","W","        57","W","        33","W","         6","W","        0","","         0","W","         0","W","        62","W","         1","W","       272","W","       149","W","        91"," ","         8"," ","        42"," ","  -11.6","W,1223, ","     0","T,W,0224,+","     5"," ,W,0203, ","  59.2"," ,W,1124, ","   42.8","W,0710, ","0.0","W,1112","-3.2","W,1113","-4.9","W,1218","-11.0","W,1222","-11.0","W,1222","0.0","W,0324","-5.5","W,0312","-5.5","W,0312","-8.2","W,0205","","","    1023.7","7","","","    1023.7","W","","","","","","","","","","","    528.0"," ,W","        5"," ,W","     20.22","W","     27.42","W","     13.03","W","","","       320","W","       240","W","","","","","      19.2","W","      27.7","W","",""
"USW00013959","2023","31.61796","-97.2283","151.9","WACO REGIONAL AIRPORT, TX US","       4.1","W","   1803.7","","    1803.7","W","        72","W","        52","W","         9","W","        0","","         0","W","         0","W","        33","W","         3","W","       268","W","       121","W","       140"," ","        17"," ","        51"," ","   -5.5","W,0218,+","     0","T,W,0201, ","     3"," ,W,0131, ","  47.0"," ,W,1224, ","   43.3","W,0825,+","-1.0","W,1102","-3.2","W,1211","","","","","","","-3.2","W,0319","-3.2","W,0319","-5.5","W,0218","","","","","    1138.7","7","","","    1138.7","W","","","","","","","","","","","    744.9"," ,W","        3"," ,W","     20.27","W","     26.96","W","     13.58","W","","","       360","W","        10","W","","","","","      22.8","W","      28.6","W","",""
"USW00013959","2024","31.61796","-97.2283","151.9","WACO REGIONAL AIRPORT, TX US","       4.1","W","   1802.0","","    1802.0","W","        84","W","        55","W","        13","W","        0","","         0","W","         0","W","        23","W","         3","W","       283","W","       134","W","       108"," ","         7"," ","        60"," ","  -11.0","W,0117, ","     0","T,W,0115, ","     0","T,W,0115,+","  85.3"," ,W,0502, ","   40.6","W,0820, ","-0.5","W,1121","-3.2","W,1221","","","","","","","-1.0","W,0219","-3.8","W,0218","-7.1","W,0120","-7.1","W,0120","-11.0","W,0117","    1042.9","9","","","    1042.9","W","","","","","","","","","","","    953.1"," ,W","        0","T,W","     20.81","W","     27.24","W","     14.38","W","","","       130","W","       120","W","","","","","      19.7","W","      29.1","W","",""
"USW00013959","2025","31.61796","-97.2283","151.9","WACO REGIONAL AIRPORT, TX US","","","","","","","","","","","","","","","","","","","","","","","","","","","        29"," ","         2"," ","         6"," ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
