"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USR0000CCAT","2015","37.4681","-120.1106","365.8","CATHEYS VALLEY CALIFORNIA, CA US","   1183.2","","    1183.2","U","         0","U","         8","U","         0","U","       231","U","        90","U","   -1.1","U,0101, ","   40.0","U,0729, ","0.0","U,1126","","","0.0","U,0124","    1024.5","5","    1024.5","U","     18.22","U","     23.99","U","     12.45","U"
"USR0000CCAT","2016","37.4681","-120.1106","365.8","CATHEYS VALLEY CALIFORNIA, CA US","   1114.7","","    1114.7","U","         0","U","         5","U","         0","U","       219","U","        98","U","   -0.6","U,0101, ","   40.6","U,0729,+","0.0","U,1217","","","-0.6","U,0101","    1313.3","3","    1313.3","U","     18.07","U","     23.94","U","     12.20","U"
"USR0000CCAT","2017","37.4681","-120.1106","365.8","CATHEYS VALLEY CALIFORNIA, CA US","   1231.9","","    1231.9","U","         0","U","         1","U","         0","U","       201","U","        99","U","   -0.6","U,1221, ","   42.2","U,0902, ","-0.6","U,1221","","","","","    1326.4","4","    1326.4","U","     18.21","U","     23.91","U","     12.52","U"
"USR0000CCAT","2018","37.4681","-120.1106","365.8","CATHEYS VALLEY CALIFORNIA, CA US","   1103.9","","    1103.9","U","         0","U","         5","U","         0","U","       215","U","        91","U","   -1.7","U,0220, ","   38.9","U,0809,+","","","","","0.0","U,0224","    1210.5","5","    1210.5","U","     18.01","U","     23.91","U","     12.11","U"
"USR0000CCAT","2019","37.4681","-120.1106","365.8","CATHEYS VALLEY CALIFORNIA, CA US","   1043.7","","    1043.7","U","         0","U","         7","U","         0","U","       204","U","        80","U","   -0.6","U,0222,+","   39.4","U,0815,+","","","","","-0.6","U,0222","    1303.1","1","    1303.1","U","     17.52","U","     23.26","U","     11.77","U"
"USR0000CCAT","2020","37.4681","-120.1106","365.8","CATHEYS VALLEY CALIFORNIA, CA US","   1308.9","","    1308.9","U","         0","U","         2","U","         0","U","       211","U","       108","U","    0.0","U,0204,+","   43.3","U,0816, ","","","","","0.0","U,0204","    1264.7","7","    1264.7","U","     18.34","U","     24.38","U","     12.31","U"
"USR0000CCAT","2021","37.4681","-120.1106","365.8","CATHEYS VALLEY CALIFORNIA, CA US","   1306.1","","    1306.1","U","         0","U","         3","U","         0","U","       204","U","       100","U","   -2.2","U,1220, ","   42.8","U,0711, ","-2.2","U,1220","-2.2","U,1220","0.0","U,0126","    1263.1","1","    1263.1","U","     18.22","U","     24.10","U","     12.33","U"
"USR0000CCAT","2022","37.4681","-120.1106","365.8","CATHEYS VALLEY CALIFORNIA, CA US","   1342.9","","    1342.9","U","         0","U","         4","U","         0","U","       216","U","       105","U","   -1.7","U,1219, ","   43.9","U,0906, ","-0.6","U,1218","","","0.0","U,0224","    1285.3","3","    1285.3","U","     18.29","U","     24.29","U","     12.30","U"
"USR0000CCAT","2023","37.4681","-120.1106","365.8","CATHEYS VALLEY CALIFORNIA, CA US","   1056.1","","    1056.1","U","         0","U","         1","U","         0","U","       200","U","        76","U","    0.0","U,0131, ","   41.1","U,0716,+","","","","","0.0","U,0131","    1586.2","2","    1586.2","U","     17.32","U","     22.86","U","     11.77","U"
"USR0000CCAT","2024","37.4681","-120.1106","365.8","CATHEYS VALLEY CALIFORNIA, CA US","   1379.0","","    1379.0","U","         0","U","         0","U","         0","U","       205","U","       101","U","    0.6","U,0108,+","   43.9","U,0712, ","","","","","","","    1142.7","7","    1142.7","U","     18.59","U","     24.20","U","     12.97","U"
