"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES"
"USC00026468","1972","34.7994","-109.885","1659.9","PETRIFIED FOREST NATIONAL PARK, AZ US","    483.0","","     483.0","0","        47","0","        27","0","         1","0","        3","","         4","0","         1","0","       146","0","         3","0","       214","0","        50","0","","","        23"," ","  -17.8","0,0105, ","    51"," ,0,1205,+","    51"," ,0,1205,+","  28.7"," ,0,0530, ","   38.3","0,0727,+","-1.1","0,1030","-3.3","0,1031","-5.0","0,1101","-6.7","0,1126","-8.9","0,1130","0.0","0,0512","-2.8","0,0430","-5.6","0,0401","-8.9","0,0331","-8.9","0,0331","    2607.4","4","    2607.4","0","    220.9"," ,0","      152"," ,0","     12.62","0","     21.57","0","      3.67","0","",""
"USC00026468","1973","34.7994","-109.885","1659.9","PETRIFIED FOREST NATIONAL PARK, AZ US","    482.6","","     482.6","0","        46","0","        26","0","         1","0","","","         6","0","         0","0","       150","0","         1","0","       187","0","        59","0","","","        14"," ","  -12.8","0,1231,+","","","   102"," ,0,0420, ","  35.3"," ,0,0505, ","   38.3","0,0705,+","-3.3","0,1011","-3.3","0,1011","-7.8","0,1115","-7.8","0,1115","-9.4","0,1120","-1.7","0,0502","-2.8","0,0421","-4.4","0,0403","-9.4","0,0202","-9.4","0,0202","    2898.7","7","    2898.7","0","    213.1"," ,0","      343"," ,0","     11.99","0","     20.50","0","      3.47","0","",""
"USC00026468","1974","34.7994","-109.885","1659.9","PETRIFIED FOREST NATIONAL PARK, AZ US","    552.7","","     552.7","0","        47","0","        22","0","         1","0","        6","","         3","0","         3","0","       151","0","         2","0","       196","0","        67","0","","","        24"," ","  -20.6","0,1225, ","   203"," ,0,0102, ","   203"," ,0,0102, ","  27.9"," ,0,1029, ","   38.3","0,0628,+","0.0","0,1029","-2.2","0,1104","-5.0","0,1111","-6.7","0,1127","-8.9","0,1129","0.0","0,0429","-2.8","0,0427","-4.4","0,0415","-6.7","0,0413","-10.6","0,0310","    2520.2","2","    2520.2","0","    211.1"," ,0","      351"," ,0","     12.53","0","     21.57","0","      3.48","0","",""
"USC00026468","1975","34.7994","-109.885","1659.9","PETRIFIED FOREST NATIONAL PARK, AZ US","    436.0","","     436.0","0","        51","0","        30","0","         0","0","","","         9","0","         6","0","       159","0","         7","0","       179","0","        48","0","","","        32"," ","  -22.2","0,0112, ","","","   102"," ,0,1214,+","  19.1"," ,0,0326, ","   36.7","0,0808,+","-2.2","0,1014","-2.2","0,1014","-7.8","0,1024","-7.8","0,1024","-8.9","0,1112","-1.1","0,0522","-3.3","0,0507","-4.4","0,0506","-8.9","0,0402","-8.9","0,0402","    2946.1","1","    2946.1","0","    204.5"," ,0","      634"," ,0","     11.28","0","     20.07","0","      2.49","0","",""
"USC00026468","1976","34.7994","-109.885","1659.9","PETRIFIED FOREST NATIONAL PARK, AZ US","","","","","        61","0","        22","0","         0","0","        2","","         4","0","         5","0","       154","0","","","","","","","","","        21"," ","  -25.0","0,1128, ","   102"," ,0,1127, ","   102"," ,0,1127, ","  16.5"," ,0,0504, ","","","-3.9","0,1019","-3.9","0,1019","-4.4","0,1021","-6.7","0,1125","-25.0","0,1128","0.0","0,0429","-2.2","0,0427","-7.2","0,0417","-7.2","0,0417","-10.0","0,0330","    2725.5","5","    2725.5","0","    172.0"," ,0","      270"," ,0","","","","","      2.51","0","",""
"USC00026468","1977","34.7994","-109.885","1659.9","PETRIFIED FOREST NATIONAL PARK, AZ US","","","","","        47","0","        28","0","         0","0","","","         5","0","","","","","         5","0","       198","0","        60","0","","","        29"," ","","","","","   114"," ,0,0402, ","  18.5"," ,0,1006, ","   37.2","0,0801,+","","","","","","","","","","","","","","","","","","","","","","","","","    229.0"," ,0","      470"," ,0","","","     21.54","0","","","",""
"USC00026468","1978","34.7994","-109.885","1659.9","PETRIFIED FOREST NATIONAL PARK, AZ US","    486.5","","     486.5","0","        70","0","        35","0","         1","0","","","         5","0","         6","0","       111","0","         6","0","       194","0","        71","0","","","         8"," ","  -24.4","0,1209, ","","","    76"," ,0,0119, ","  31.5"," ,0,1124, ","   37.2","0,0714, ","-0.6","0,1026","-3.3","0,1116","-4.4","0,1118","-14.4","0,1203","-14.4","0,1203","0.0","0,0518","-3.3","0,0506","-7.2","0,0407","-7.2","0,0407","-8.9","0,0218","","","","","    309.2"," ,0","      324"," ,0","     12.54","0","     21.10","0","      3.98","0","",""
"USC00026468","1979","34.7994","-109.885","1659.9","PETRIFIED FOREST NATIONAL PARK, AZ US","    526.0","","     526.0","0","        51","0","        23","0","         1","0","","","         4","0","         0","0","       154","0","         5","0","       189","0","        65","0","","","        18"," ","  -17.2","0,0130, ","","","    64"," ,0,1222, ","  31.8"," ,0,0526, ","   37.8","0,0726,+","0.0","0,1022","-5.6","0,1031","-5.6","0,1031","-7.2","0,1113","-10.6","0,1122","0.0","0,0512","-2.2","0,0511","-11.1","0,0412","-11.1","0,0412","-11.1","0,0412","    2835.2","2","    2835.2","0","    227.7"," ,0","      152"," ,0","     12.01","0","     20.67","0","      3.34","0","",""
"USC00026468","1980","34.7994","-109.885","1659.9","PETRIFIED FOREST NATIONAL PARK, AZ US","    521.6","","     521.6","0","","","","","","","        1","","         2","0","         0","0","       142","0","         2","0","       183","0","        67","0","","","        25"," ","  -11.7","0,1117, ","    51"," ,0,0120, ","    41"," ,0,0331, ","","","   37.2","0,0810,+","0.0","0,1016","-5.6","0,1017","-5.6","0,1017","-6.7","0,1029","-11.7","0,1117","-1.7","0,0525","-2.2","0,0424","-4.4","0,0408","-8.9","0,0317","-8.9","0,0317","    2672.5","5","    2672.5","0","","","       87"," ,0","     12.67","0","     21.48","0","      3.86","0","",""
"USC00026468","1981","34.7994","-109.885","1659.9","PETRIFIED FOREST NATIONAL PARK, AZ US","    565.7","","     565.7","0","        62","0","        25","0","         0","0","        2","","         0","0","         0","0","       138","0","         0","0","       205","0","        59","0","","","        17"," ","  -15.0","0,1224, ","    25"," ,0,0314,+","    20"," ,0,0306, ","  23.9"," ,0,0831, ","   38.3","0,0625,+","-0.6","0,1016","-2.2","0,1026","-6.1","0,1101","-7.2","0,1119","-9.4","0,1126","-0.6","0,0409","-6.1","0,0405","-6.1","0,0405","-6.7","0,0318","-10.0","0,0222","    2418.9","9","    2418.9","0","    243.0"," ,0","       49"," ,0","     13.48","0","     22.57","0","      4.40","0","",""
"USC00026468","1982","34.7994","-109.885","1659.9","PETRIFIED FOREST NATIONAL PARK, AZ US","","","","","","","","","","","","","        11","0","         1","0","       132","0","","","","","","","         2"," ","        24"," ","  -18.3","0,0113, ","","","    84"," ,0,0112, ","","","","","-1.7","0,1009","-3.9","0,1010","-5.0","0,1012","-7.2","0,1028","-8.9","0,1225","-1.1","0,0424","-2.8","0,0421","-6.7","0,0321","-6.7","0,0321","-11.1","0,0207","    2362.2","2","    2362.2","0","","","      703"," ,0","","","","","      3.79","0","",""
"USC00026468","1983","34.7994","-109.885","1659.9","PETRIFIED FOREST NATIONAL PARK, AZ US","","","","","        75","0","        30","0","         0","0","       10","","         1","0","         2","0","       138","0","","","","","","","         4"," ","        15"," ","  -18.9","0,0104,+","    76"," ,0,0101, ","    25"," ,0,0120, ","  24.6"," ,0,0812, ","","","-3.3","0,1109","-3.3","0,1109","-6.7","0,1115","-6.7","0,1115","-8.9","0,1128","-0.6","0,0518","-2.8","0,0517","-6.1","0,0415","-9.4","0,0122","-9.4","0,0122","","","","","    282.3"," ,0","       33"," ,0","","","","","      4.30","0","",""
"USC00026468","1984","34.7994","-109.885","1659.9","PETRIFIED FOREST NATIONAL PARK, AZ US","    526.5","","     526.5","0","","","","","","","","","","","         0","0","       149","0","         0","0","       184","0","        57","0","         1"," ","        26"," ","  -13.9","0,0118, ","","","","","","","   36.7","0,0704, ","-3.3","0,1016","-3.3","0,1016","-6.1","0,1110","-7.2","0,1120","-11.1","0,1127","-1.7","0,0508","-5.6","0,0427","-5.6","0,0427","-6.7","0,0323","-10.0","0,0307","","","","","","","","","     12.51","0","     21.41","0","      3.61","0","",""
"USC00026468","1985","34.7994","-109.885","1659.9","PETRIFIED FOREST NATIONAL PARK, AZ US","    543.9","","     543.9","0","        93","0","        39","0","         0","0","","","","","         0","0","       126","0","         4","0","       185","0","        71","0","         8"," ","        21"," ","  -13.9","0,1213, ","","","","","  21.8"," ,0,0730, ","   38.3","0,0708,+","-1.7","0,1102","-2.2","0,1107","-4.4","0,1113","-8.3","0,1114","-10.0","0,1119","-1.1","0,0514","-6.7","0,0425","-6.7","0,0425","-6.7","0,0425","-9.4","0,0304","    2441.2","2","    2441.2","0","    312.2"," ,0","","","     12.84","0","     21.50","0","      4.18","0","",""
"USC00026468","1986","34.7994","-109.885","1659.9","PETRIFIED FOREST NATIONAL PARK, AZ US","    509.0","","     509.0","0","        77","0","        36","0","         0","0","","","","","         1","0","       126","0","         3","0","       202","0","        68","0","         5"," ","        11"," ","  -19.4","0,0207, ","","","","","  22.4"," ,0,1012, ","   36.1","0,0817,+","0.0","0,1012","-2.2","0,1022","-6.1","0,1109","-7.2","0,1201","-8.9","0,1211","-2.2","0,0508","-2.2","0,0508","-6.1","0,0427","-8.3","0,0211","-15.6","0,0210","    2327.1","1","    2327.1","0","    325.8"," ,0","","","     13.14","0","     21.96","0","      4.31","0","",""
"USC00026468","1987","34.7994","-109.885","1659.9","PETRIFIED FOREST NATIONAL PARK, AZ US","    423.3","","     423.3","0","        73","0","        24","0","         1","0","","","         4","0","         6","0","       137","0","        13","0","       196","0","        48","0","         4"," ","         1"," ","  -21.7","0,0118, ","","","   114"," ,0,0108, ","  25.9"," ,0,0731, ","   36.7","0,0723,+","0.0","0,1108","-2.8","0,1112","-6.7","0,1116","-6.7","0,1116","-9.4","0,1126","-1.7","0,0421","-5.0","0,0420","-5.0","0,0420","-7.2","0,0331","-9.4","0,0330","    2615.7","7","    2615.7","0","    210.3"," ,0","      318"," ,0","     12.19","0","     20.86","0","      3.52","0","",""
"USC00026468","1988","34.7994","-109.885","1659.9","PETRIFIED FOREST NATIONAL PARK, AZ US","    539.5","","     539.5","0","        75","0","        30","0","         0","0","        0","","         3","0","         0","0","       136","0","         4","0","       213","0","        54","0","","","","","  -16.1","0,1230,+","     0"," ,0,1231,+","    64"," ,0,1118, ","  19.6"," ,0,0827, ","   37.8","0,0623, ","-1.1","0,1106","-8.3","0,1116","-8.3","0,1116","-8.3","0,1116","-9.4","0,1119","0.0","0,0508","-3.3","0,0411","-5.0","0,0410","-9.4","0,0329","-9.4","0,0329","    2547.6","6","    2547.6","0","    264.7"," ,0","      161"," ,0","     12.90","0","     21.84","0","      3.97","0","",""
"USC00026468","1989","34.7994","-109.885","1659.9","PETRIFIED FOREST NATIONAL PARK, AZ US","    545.5","","     545.5","0","        44","0","        20","0","         2","0","","","         3","0","         1","0","       133","0","         4","0","       221","0","        64","0","         2"," ","","","  -20.0","0,0206, ","","","    28"," ,0,0107, ","  33.5"," ,0,0725, ","   39.4","0,0705,+","-1.7","0,1018","-3.3","0,1027","-7.2","0,1030","-7.2","0,1030","-9.4","0,1102","-1.7","0,0512","-2.8","0,0427","-7.8","0,0321","-7.8","0,0321","-8.9","0,0305","    2286.7","7","    2286.7","0","    216.0"," ,0","      130"," ,0","     13.25","0","     23.05","0","      3.46","0","",""
"USC00026468","1990","34.7994","-109.885","1659.9","PETRIFIED FOREST NATIONAL PARK, AZ US","    584.8","","     584.8","0","        80","0","        29","0","         1","0","","","","","         6","0","       132","0","         7","0","       207","0","        65","0","","","         2"," ","  -27.8","0,1223, ","","","","","  32.5"," ,0,0707, ","   40.0","0,0626, ","-1.1","0,1010","-2.2","0,1021","-6.1","0,1122","-6.7","0,1123","-8.9","0,1128","-0.6","0,0420","-2.2","0,0403","-6.1","0,0317","-9.4","0,0316","-9.4","0,0316","    2523.6","6","    2523.6","0","    316.4"," ,0","","","     12.73","0","     21.75","0","      3.71","0","",""
"USC00026468","1991","34.7994","-109.885","1659.9","PETRIFIED FOREST NATIONAL PARK, AZ US","    461.0","","     461.0","0","        71","0","        26","0","         1","0","","","         0","0","         0","0","       148","0","         1","0","       188","0","        57","0","         1"," ","","","  -12.2","0,0130, ","","","     3"," ,0,1028, ","  49.5"," ,0,0208, ","   37.2","0,0702, ","-7.2","0,1029","-7.2","0,1029","-7.2","0,1029","-7.2","0,1029","-8.9","0,1124","-0.6","0,0512","-4.4","0,0429","-4.4","0,0429","-6.7","0,0330","-9.4","0,0308","    2634.0","0","    2634.0","0","    246.2"," ,0","        3"," ,0","     12.42","0","     21.25","0","      3.60","0","",""
"USC00026468","1992","34.7994","-109.885","1659.9","PETRIFIED FOREST NATIONAL PARK, AZ US","","","","","        95","0","        48","0","         1","0","","","         5","0","","","","","        17","0","       182","0","        41","0","        23"," ","        10"," ","","","","","    76"," ,0,1212, ","  29.2"," ,0,0824, ","   37.2","0,0705, ","","","","","","","","","","","","","","","","","","","","","","","","","    396.0"," ,0","      267"," ,0","","","     20.10","0","","","",""
"USC00026468","1993","34.7994","-109.885","1659.9","PETRIFIED FOREST NATIONAL PARK, AZ US","","","","","        75","0","        40","0","         3","0","        0","","         1","0","         0","0","       133","0","","","","","","","","","         1"," ","  -13.9","0,1224, ","     0"," ,0,1231,+","    25"," ,0,0301, ","  40.6"," ,0,0821, ","","","0.0","0,1020","-4.4","0,1030","-4.4","0,1030","-7.2","0,1031","-9.4","0,1106","-0.6","0,0607","-2.2","0,0509","-5.0","0,0415","-8.9","0,0314","-8.9","0,0314","","","","","    410.1"," ,0","       38"," ,0","","","","","      3.99","0","",""
"USC00026468","1994","34.7994","-109.885","1659.9","PETRIFIED FOREST NATIONAL PARK, AZ US","","","","","        82","0","        36","0","         2","0","        1","","         2","0","","","","","","","","","","","         2"," ","","","","","    51"," ,0,1119, ","   114"," ,0,1119, ","  33.3"," ,0,1103, ","","","","","","","","","","","","","","","","","","","","","","","","","","","    382.7"," ,0","      173"," ,0","","","","","","","",""
"USC00026468","1995","34.7994","-109.885","1659.9","PETRIFIED FOREST NATIONAL PARK, AZ US","","","","","","","","","","","","","","","","","","","","","","","","","         1"," ","         4"," ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USC00026468","1996","34.7994","-109.885","1659.9","PETRIFIED FOREST NATIONAL PARK, AZ US","","","","","        55","0","        19","0","         2","0","","","         0","0","","","","","","","","","","","","","","","","","","","     8"," ,0,0317, ","  33.8"," ,0,0803, ","","","","","","","","","","","","","","","","","","","","","","","","","","","    210.7"," ,0","       16"," ,0","","","","","","","",""
"USC00026468","1997","34.7994","-109.885","1659.9","PETRIFIED FOREST NATIONAL PARK, AZ US","","","","","        79","0","        31","0","         1","0","","","         1","0","         2","0","       147","0","","","","","","","         8"," ","","","  -22.2","0,1228, ","","","   203"," ,0,1225, ","  30.5"," ,0,0912, ","","","-0.6","0,1009","-6.1","0,1013","-6.1","0,1013","-7.2","0,1026","-10.0","0,1212","-0.6","0,0426","-2.2","0,0415","-5.6","0,0414","-7.8","0,0413","-10.0","0,0305","","","","","    297.8"," ,0","      203"," ,0","","","","","      3.90","0","",""
"USC00026468","1998","34.7994","-109.885","1659.9","PETRIFIED FOREST NATIONAL PARK, AZ US","","","","","        59","0","        34","0","         1","0","","","         1","0","         0","0","       139","0","","","","","","","","","","","  -13.9","0,1208, ","","","    25"," ,0,0318, ","  63.5"," ,0,0731, ","","","-2.8","0,1006","-2.8","0,1006","-5.6","0,1017","-10.0","0,1207","-10.0","0,1207","-1.1","0,0515","-2.2","0,0419","-4.4","0,0417","-6.7","0,0330","-9.4","0,0308","","","","","    288.3"," ,0","       25"," ,0","","","","","      4.04","0","",""
"USC00026468","1999","34.7994","-109.885","1659.9","PETRIFIED FOREST NATIONAL PARK, AZ US","","","","","        57","0","        27","0","         0","0","        0","","         0","0","","","","","","","","","","","","","         1"," ","","","     0","T,0,0126, ","     0","T,0,0126, ","  22.9"," ,0,0724, ","","","","","","","","","","","","","","","","","","","","","","","","","","","    236.0"," ,0","        0","T,0","","","","","","","",""
"USC00026468","2000","34.7994","-109.885","1659.9","PETRIFIED FOREST NATIONAL PARK, AZ US","    834.3","","     834.3","0","        57","0","        31","0","         0","0","        1","","         1","0","         0","0","       130","0","         0","0","       204","0","       107","0","         1"," ","","","  -15.0","0,0104, ","    25"," ,0,0320, ","    25"," ,0,0320, ","  20.8"," ,0,0709, ","   38.9","0,0721,+","-0.6","0,1029","-2.8","0,1107","-5.0","0,1108","-9.4","0,1110","-9.4","0,1110","-1.1","0,0419","-3.9","0,0409","-6.7","0,0321","-6.7","0,0321","-8.9","0,0202","","","","","    256.0"," ,0","       25"," ,0","     14.46","0","     23.75","0","      5.17","0","",""
"USC00026468","2001","34.7994","-109.885","1659.9","PETRIFIED FOREST NATIONAL PARK, AZ US","","","","","        68","0","        29","0","         0","0","        0","","         0","0","         2","0","       101","0","","","","","","","         1"," ","         1"," ","  -20.6","0,1214, ","     0"," ,0,1231,+","    13"," ,0,1215, ","  25.1"," ,0,0427, ","","","-1.1","0,1011","-2.8","0,1120","-5.6","0,1124","-7.8","0,1126","-9.4","0,1127","0.0","0,0422","-2.2","0,0406","-4.4","0,0315","-8.9","0,0215","-8.9","0,0215","    2078.4","4","    2078.4","0","    216.5"," ,0","       21"," ,0","","","","","      5.44","0","",""
"USC00026468","2002","34.7994","-109.885","1659.9","PETRIFIED FOREST NATIONAL PARK, AZ US","","","","","        49","0","        22","0","         0","0","","","         2","0","         2","0","       141","0","","","","","","","         4"," ","","","  -20.0","0,0131, ","","","   102"," ,0,0130, ","  24.1"," ,0,0727, ","","","0.0","0,1018","-2.2","0,1025","-4.4","0,1104","-7.2","0,1106","-8.9","0,1119","0.0","0,0524","-2.2","0,0421","-5.6","0,0321","-6.7","0,0316","-10.6","0,0305","","","","","    214.3"," ,0","      191"," ,0","","","","","      3.53","0","",""
"USC00026468","2003","34.7994","-109.885","1659.9","PETRIFIED FOREST NATIONAL PARK, AZ US","","","","","","","","","","","        0","","         0","0","         0","0","       151","0","","","","","","","         1"," ","         4"," ","  -16.7","0,1228, ","     0"," ,0,1231,+","     0"," ,0,1231,+","","","","","-1.1","0,1026","-4.4","0,1104","-4.4","0,1104","-12.2","0,1123","-12.2","0,1123","-2.2","0,0512","-2.2","0,0512","-6.7","0,0423","-6.7","0,0423","-8.9","0,0331","","","","","","","        0"," ,0","","","","","      2.70","0","",""
"USC00026468","2004","34.7994","-109.885","1659.9","PETRIFIED FOREST NATIONAL PARK, AZ US","","","","","        60","0","        35","0","         2","0","        0","","         1","0","         0","0","       122","0","","","","","","","         7"," ","        20"," ","  -13.9","0,1224,+","     0","T,0,1205, ","    38"," ,0,1206, ","  48.5"," ,0,0715, ","","","-1.1","0,1023","-2.2","0,1101","-6.7","0,1103","-6.7","0,1103","-9.4","0,1129","0.0","0,0430","-2.2","0,0316","-8.3","0,0301","-8.3","0,0301","-8.9","0,0216","","","","","    281.7"," ,0","       38"," ,0","","","","","      4.26","0","",""
"USC00026468","2005","34.7994","-109.885","1659.9","PETRIFIED FOREST NATIONAL PARK, AZ US","","","","","","","","","","","        0","","         0","0","         0","0","       108","0","","","","","","","         3"," ","        15"," ","  -16.1","0,1205, ","     0"," ,0,1231,+","     0"," ,0,1231,+","","","","","-1.7","0,1101","-2.2","0,1102","-9.4","0,1116","-9.4","0,1116","-9.4","0,1116","-1.7","0,0421","-2.2","0,0411","-5.0","0,0401","-7.8","0,0315","","","    2161.5","5","    2161.5","0","","","        0"," ,0","","","","","      4.95","0","",""
"USC00026468","2006","34.7994","-109.885","1659.9","PETRIFIED FOREST NATIONAL PARK, AZ US","","","","","        46","0","        21","0","         1","0","","","         1","0","         0","0","       131","0","","","","","","","","","         1"," ","  -16.7","0,0313, ","","","   330"," ,0,0311, ","  29.0"," ,0,0731, ","","","-2.8","0,1019","-2.8","0,1019","-4.4","0,1027","-8.3","0,1115","-16.1","0,1130","-0.6","0,0429","-3.3","0,0419","-4.4","0,0322","-13.9","0,0314","-13.9","0,0314","","","","","    195.6"," ,0","      330"," ,0","","","","","      4.13","0","",""
"USC00026468","2007","34.7994","-109.885","1659.9","PETRIFIED FOREST NATIONAL PARK, AZ US","","","","","        63","0","        30","0","         2","0","        0","","         1","0","         1","0","       117","0","","","","","","","","","","","  -17.8","0,0114, ","     0","T,0,0329,+","    38"," ,0,1211, ","  63.5"," ,0,0727, ","","","-0.6","0,1007","-4.4","0,1022","-4.4","0,1022","-7.2","0,1122","-10.6","0,1125","0.0","0,0507","-3.3","0,0419","-6.7","0,0306","-6.7","0,0306","-10.6","0,0304","","","","","    273.8"," ,0","       38"," ,0","","","","","      4.83","0","",""
"USC00026468","2008","34.7994","-109.885","1659.9","PETRIFIED FOREST NATIONAL PARK, AZ US","","","","","        54","0","        26","0","         0","0","","","         4","0","         1","0","       148","0","","","","","","","","","","","  -20.6","0,0206, ","","","   152"," ,0,0204, ","  17.0"," ,0,0724, ","","","-3.9","0,1012","-3.9","0,1012","-6.1","0,1013","-7.8","0,1106","-9.4","0,1107","-2.2","0,0503","-2.2","0,0503","-5.0","0,0502","-6.7","0,0319","-8.9","0,0307","","","","","    221.6"," ,0","      266"," ,0","","","","","      3.79","0","",""
"USC00026468","2010","34.7994","-109.885","1659.9","PETRIFIED FOREST NATIONAL PARK, AZ US","    610.6","","     610.6","0","        61","0","        26","0","         3","0","","","         2","0","         0","0","       140","0","         1","0","       201","0","        76","0","         1"," ","","","  -15.6","0,0101, ","","","    76"," ,0,0122, ","  48.3"," ,0,0922, ","   40.6","0,0718, ","-0.6","0,1026","-5.0","0,1028","-5.0","0,1028","-8.9","0,1112","-8.9","0,1112","-2.2","0,0512","-2.2","0,0512","-5.6","0,0430","-8.3","0,0321","-8.9","0,0226","","","","","    326.9"," ,0","      228"," ,0","     13.04","0","     21.86","0","      4.23","0","",""
"USC00026468","2011","34.7994","-109.885","1659.9","PETRIFIED FOREST NATIONAL PARK, AZ US","    583.7","","     583.7","7","","","","","","","","","","","         7","7","       144","7","        11","7","       203","7","        76","7","         2"," ","        13"," ","  -31.1","7,0101, ","","","","","","","   37.8","7,0627, ","-0.6","7,1008","-5.0","7,1102","-5.0","7,1102","-7.2","7,1103","-17.8","7,1206","0.0","K,0512","-3.9","K,0503","-7.2","K,0502","-7.2","K,0502","-8.9","K,0305","    2301.7","7","    2301.7","7","","","","","     12.42","7","     21.60","7","      3.24","7","",""
"USC00026468","2012","34.7994","-109.885","1659.9","PETRIFIED FOREST NATIONAL PARK, AZ US","    630.4","","     630.4","7","        47","7","        20","7","         2","7","","","","","         0","7","       147","7","         0","7","       227","7","        79","7","","","        12"," ","  -14.4","7,1210, ","","","","","  31.0"," ,7,0818, ","   39.4","7,0621, ","-0.6","7,1019","-2.2","7,1025","-6.1","7,1027","-7.8","7,1111","-8.9","7,1112","-1.1","7,0527","-3.3","7,0408","-5.0","7,0321","-8.9","7,0320","-8.9","7,0320","    2437.4","4","    2437.4","7","    185.4"," ,7","","","     13.74","7","     23.52","7","      3.95","7","",""
"USC00026468","2013","34.7994","-109.885","1659.9","PETRIFIED FOREST NATIONAL PARK, AZ US","    615.0","","     615.0","7","","","","","","","","","","","         1","7","       152","7","         2","7","       202","7","        67","7","         2"," ","        13"," ","  -19.4","7,0115, ","","","","","","","   39.4","7,0628, ","-1.7","7,0928","-2.2","7,1005","-4.4","7,1006","-7.8","7,1106","-8.9","7,1111","-2.2","7,0503","-2.2","7,0503","-4.4","7,0419","-6.7","7,0325","-9.4","7,0324","    2513.6","6","    2513.6","7","","","","","     12.50","7","     21.64","7","      3.34","7","",""
"USC00026468","2014","34.7994","-109.885","1659.9","PETRIFIED FOREST NATIONAL PARK, AZ US","    616.1","","     616.1","7","        44","7","        22","7","         1","7","        0","","         1","7","         0","7","       125","7","         0","7","       215","7","        78","7","         2"," ","","","  -15.6","7,0106, ","     0"," ,7,1231,+","    51"," ,7,0302, ","  27.7"," ,7,0928, ","   37.8","7,0702,+","-2.2","7,1103","-2.2","7,1103","-4.4","7,1106","-11.7","7,1117","-11.7","7,1117","-0.6","7,0502","-2.2","7,0406","-5.0","7,0403","-7.8","7,0319","-11.1","7,0222","    2484.9","9","    2484.9","7","    206.6"," ,7","       69"," ,7","     13.72","7","     23.10","7","      4.34","7","      32.6","7"
"USC00026468","2015","34.7994","-109.885","1659.9","PETRIFIED FOREST NATIONAL PARK, AZ US","    577.6","","     577.6","7","        81","7","        45","7","         0","7","        2","","         1","7","         0","7","       120","7","         2","7","       216","7","        57","7","","","         3"," ","  -14.4","7,0103,+","    51"," ,7,0102, ","    64"," ,7,0224, ","  20.3"," ,7,0709, ","   38.3","7,0624, ","-2.8","7,1024","-2.8","7,1024","-5.0","7,1111","-6.7","7,1122","-11.1","7,1201","0.0","7,0516","-2.8","7,0417","-4.4","7,0409","-8.3","7,0306","-10.0","7,0124","    2127.4","4","    2127.4","7","    375.1"," ,7","       77"," ,7","     13.61","7","     22.47","7","      4.75","7","      29.1","7"
"USC00026468","2016","34.7994","-109.885","1659.9","PETRIFIED FOREST NATIONAL PARK, AZ US","","","","","        69","7","        18","7","         1","7","        0","","         0","7","","","","","         0","7","       221","7","        63","7","","","","","","","     0"," ,7,1231,+","     0","T,7,1128,+","  27.7"," ,7,0805, ","   40.0","7,0620, ","","","","","","","","","","","","","","","","","","","","","    2448.8","8","    2448.8","7","    200.5"," ,7","        0","T,7","","","     22.91","7","","","",""
"USC00026468","2017","34.7994","-109.885","1659.9","PETRIFIED FOREST NATIONAL PARK, AZ US","    605.9","","     605.9","7","        70","7","        23","7","         0","7","        0","","         0","7","         0","7","       117","7","         0","7","       241","7","        79","7","         1"," ","","","  -13.3","7,0127, ","     0"," ,7,1231,+","     3"," ,7,0228, ","  20.6"," ,7,0725, ","   40.6","7,0621, ","-0.6","7,0925","-2.2","7,1022","-8.3","7,1119","-8.3","7,1119","-11.1","7,1206","0.0","7,0520","-4.4","7,0430","-4.4","7,0430","-7.8","7,0429","-8.9","7,0225","","","","","    196.2"," ,7","        3"," ,7","     13.99","7","     23.64","7","      4.32","7","",""
