"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES"
"USC00513104","1977","22.13278","-159.37028","246.9","KANEHA RESERVOIR 109, HI US","        0","","         0","0","     0"," ,0,1231,+","     0"," ,0,1231,+","   2298.6"," ,0","        0"," ,0"
"USC00513104","1978","22.13278","-159.37028","246.9","KANEHA RESERVOIR 109, HI US","        0","","         0","0","     0"," ,0,1231,+","     0"," ,0,1231,+","   2584.9"," ,0","        0"," ,0"
"USC00513104","1979","22.13278","-159.37028","246.9","KANEHA RESERVOIR 109, HI US","        0","","         0","0","     0"," ,0,1231,+","     0"," ,0,1231,+","   2045.6"," ,0","        0"," ,0"
"USC00513104","1980","22.13278","-159.37028","246.9","KANEHA RESERVOIR 109, HI US","        0","","         0","0","     0"," ,0,1231,+","     0"," ,0,1231,+","   2601.8"," ,0","        0"," ,0"
"USC00513104","1981","22.13278","-159.37028","246.9","KANEHA RESERVOIR 109, HI US","        0","","         0","0","     0"," ,0,1231,+","     0"," ,0,1231,+","   2528.8"," ,0","        0"," ,0"
"USC00513104","1982","22.13278","-159.37028","246.9","KANEHA RESERVOIR 109, HI US","","","         0","0","","","     0"," ,0,1231,+","","","        0"," ,0"
"USC00513104","1983","22.13278","-159.37028","246.9","KANEHA RESERVOIR 109, HI US","        0","","         0","0","     0"," ,0,1231,+","     0"," ,0,1231,+","   1548.6"," ,0","        0"," ,0"
"USC00513104","1984","22.13278","-159.37028","246.9","KANEHA RESERVOIR 109, HI US","","","         0","0","","","     0"," ,0,1231,+","","","        0"," ,0"
"USC00513104","1985","22.13278","-159.37028","246.9","KANEHA RESERVOIR 109, HI US","        0","","         0","0","     0"," ,0,1231,+","     0"," ,0,1231,+","   2033.9"," ,0","        0"," ,0"
"USC00513104","1986","22.13278","-159.37028","246.9","KANEHA RESERVOIR 109, HI US","","","         0","0","","","     0"," ,0,1231,+","","","        0"," ,0"
"USC00513104","1987","22.13278","-159.37028","246.9","KANEHA RESERVOIR 109, HI US","        0","","         0","0","     0"," ,0,1231,+","     0"," ,0,1231,+","   2982.5"," ,0","        0"," ,0"
"USC00513104","1988","22.13278","-159.37028","246.9","KANEHA RESERVOIR 109, HI US","        0","","         0","0","     0"," ,0,1231,+","     0"," ,0,1231,+","","","        0"," ,0"
"USC00513104","1989","22.13278","-159.37028","246.9","KANEHA RESERVOIR 109, HI US","        0","","         0","0","     0"," ,0,1231,+","     0"," ,0,1231,+","   3272.8"," ,0","        0"," ,0"
"USC00513104","1990","22.13278","-159.37028","246.9","KANEHA RESERVOIR 109, HI US","        0","","         0","0","     0"," ,0,1231,+","     0"," ,0,1231,+","","","        0"," ,0"
"USC00513104","1991","22.13278","-159.37028","246.9","KANEHA RESERVOIR 109, HI US","        0","","         0","0","     0"," ,0,1231,+","     0"," ,0,1231,+","","","        0"," ,0"
"USC00513104","1994","22.13278","-159.37028","246.9","KANEHA RESERVOIR 109, HI US","        0","","         0","0","     0"," ,0,1231,+","     0"," ,0,1231,+","","","        0"," ,0"
"USC00513104","1995","22.13278","-159.37028","246.9","KANEHA RESERVOIR 109, HI US","        0","","         0","0","     0"," ,0,1231,+","     0"," ,0,1231,+","","","        0"," ,0"
"USC00513104","1996","22.13278","-159.37028","246.9","KANEHA RESERVOIR 109, HI US","        0","","         0","0","     0"," ,0,1231,+","     0"," ,0,1231,+","","","        0"," ,0"
"USC00513104","1997","22.13278","-159.37028","246.9","KANEHA RESERVOIR 109, HI US","        0","","         0","0","     0"," ,0,1231,+","     0"," ,0,1231,+","","","        0"," ,0"
"USC00513104","1998","22.13278","-159.37028","246.9","KANEHA RESERVOIR 109, HI US","","","         0","0","","","     0"," ,0,1231,+","","","        0"," ,0"
"USC00513104","1999","22.13278","-159.37028","246.9","KANEHA RESERVOIR 109, HI US","        0","","         0","0","     0"," ,0,1231,+","     0"," ,0,1231,+","","","        0"," ,0"
