"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"IN017010300","1914","21.517","86.933","20.0","BALASORE, IN","       119","I","        88","I","        19","I","","","","","","","","","","","",""," 159.8"," ,I,0516, ","","","   1819.6"," ,I","","","","","",""
"IN017010300","1915","21.517","86.933","20.0","BALASORE, IN","       121","I","        83","I","        17","I","","","","","","","","","","","",""," 100.1"," ,I,1117, ","","","   1579.0"," ,I","","","","","",""
"IN017010300","1916","21.517","86.933","20.0","BALASORE, IN","       109","I","        82","I","        24","I","","","","","","","","","","","",""," 158.0"," ,I,1024, ","","","   1690.4"," ,I","","","","","",""
"IN017010300","1917","21.517","86.933","20.0","BALASORE, IN","       128","I","       100","I","        25","I","","","","","","","","","","","",""," 187.2"," ,I,0504, ","","","   1986.9"," ,I","","","","","",""
"IN017010300","1918","21.517","86.933","20.0","BALASORE, IN","       107","I","        70","I","        12","I","","","","","","","","","","","",""," 106.7"," ,I,0814, ","","","   1264.8"," ,I","","","","","",""
"IN017010300","1919","21.517","86.933","20.0","BALASORE, IN","       116","I","        83","I","        29","I","","","","","","","","","","","",""," 151.9"," ,I,0606, ","","","   2099.7"," ,I","","","","","",""
"IN017010300","1920","21.517","86.933","20.0","BALASORE, IN","        91","I","        70","I","        19","I","","","","","","","","","","","",""," 157.0"," ,I,0731, ","","","   1468.3"," ,I","","","","","",""
"IN017010300","1921","21.517","86.933","20.0","BALASORE, IN","       109","I","        81","I","        13","I","","","","","","","","","","","","","  80.3"," ,I,1002, ","","","   1254.4"," ,I","","","","","",""
"IN017010300","1922","21.517","86.933","20.0","BALASORE, IN","        97","I","        71","I","        19","I","","","","","","","","","","","",""," 139.7"," ,I,0709, ","","","   1592.6"," ,I","","","","","",""
"IN017010300","1923","21.517","86.933","20.0","BALASORE, IN","       105","I","        76","I","        14","I","","","","","","","","","","","","","  89.4"," ,I,0802, ","","","   1241.6"," ,I","","","","","",""
"IN017010300","1924","21.517","86.933","20.0","BALASORE, IN","        90","I","        71","I","        16","I","","","","","","","","","","","","","  98.6"," ,I,1120, ","","","   1356.4"," ,I","","","","","",""
"IN017010300","1925","21.517","86.933","20.0","BALASORE, IN","        94","I","        67","I","        24","I","","","","","","","","","","","",""," 125.7"," ,I,0821, ","","","   1688.8"," ,I","","","","","",""
"IN017010300","1926","21.517","86.933","20.0","BALASORE, IN","       100","I","        81","I","        23","I","","","","","","","","","","","",""," 190.5"," ,I,0816, ","","","   1840.9"," ,I","","","","","",""
"IN017010300","1927","21.517","86.933","20.0","BALASORE, IN","        87","I","        66","I","        17","I","","","","","","","","","","","",""," 144.8"," ,I,0729, ","","","   1548.8"," ,I","","","","","",""
"IN017010300","1928","21.517","86.933","20.0","BALASORE, IN","       105","I","        80","I","        23","I","","","","","","","","","","","",""," 114.3"," ,I,0717, ","","","   1673.2"," ,I","","","","","",""
"IN017010300","1929","21.517","86.933","20.0","BALASORE, IN","        99","I","        70","I","        20","I","","","","","","","","","","","",""," 162.3"," ,I,0718, ","","","   1679.1"," ,I","","","","","",""
"IN017010300","1930","21.517","86.933","20.0","BALASORE, IN","        84","I","        70","I","        19","I","","","","","","","","","","","",""," 140.7"," ,I,1120, ","","","   1647.1"," ,I","","","","","",""
"IN017010300","1931","21.517","86.933","20.0","BALASORE, IN","       105","I","        81","I","        21","I","","","","","","","","","","","","","  67.3"," ,I,0820, ","","","   1588.1"," ,I","","","","","",""
"IN017010300","1932","21.517","86.933","20.0","BALASORE, IN","        92","I","        75","I","        14","I","","","","","","","","","","","","","  89.9"," ,I,0523, ","","","   1362.2"," ,I","","","","","",""
"IN017010300","1933","21.517","86.933","20.0","BALASORE, IN","       130","I","        92","I","        30","I","","","","","","","","","","","",""," 114.6"," ,I,1016, ","","","   2004.2"," ,I","","","","","",""
"IN017010300","1934","21.517","86.933","20.0","BALASORE, IN","       111","I","        79","I","        13","I","","","","","","","","","","","","","  77.0"," ,I,0822, ","","","   1191.2"," ,I","","","","","",""
"IN017010300","1935","21.517","86.933","20.0","BALASORE, IN","        85","I","        61","I","        12","I","","","","","","","","","","","","","  94.0"," ,I,0709, ","","","   1125.1"," ,I","","","","","",""
"IN017010300","1936","21.517","86.933","20.0","BALASORE, IN","       135","I","        97","I","        18","I","","","","","","","","","","","",""," 111.8"," ,I,0508, ","","","   1922.1"," ,I","","","","","",""
"IN017010300","1937","21.517","86.933","20.0","BALASORE, IN","       110","I","        81","I","        21","I","","","","","","","","","","","","","  88.4"," ,I,0913, ","","","   1543.9"," ,I","","","","","",""
"IN017010300","1938","21.517","86.933","20.0","BALASORE, IN","        95","I","        69","I","        17","I","","","","","","","","","","","","","  83.3"," ,I,1010, ","","","   1404.1"," ,I","","","","","",""
"IN017010300","1939","21.517","86.933","20.0","BALASORE, IN","        98","I","        74","I","        14","I","","","","","","","","","","","","","  71.6"," ,I,0906, ","","","   1251.6"," ,I","","","","","",""
"IN017010300","1940","21.517","86.933","20.0","BALASORE, IN","       105","I","        72","I","        25","I","","","","","","","","","","","",""," 347.2"," ,I,0701, ","","","   2223.2"," ,I","","","","","",""
"IN017010300","1941","21.517","86.933","20.0","BALASORE, IN","       103","I","        74","I","        23","I","","","","","","","","","","","",""," 323.3"," ,I,1008, ","","","   2181.6"," ,I","","","","","",""
"IN017010300","1942","21.517","86.933","20.0","BALASORE, IN","       105","I","        62","I","        18","I","","","","","","","","","","","",""," 145.0"," ,I,0710, ","","","   1568.4"," ,I","","","","","",""
"IN017010300","1943","21.517","86.933","20.0","BALASORE, IN","       112","I","        79","I","        21","I","","","","","","","","","","","",""," 165.9"," ,I,0731, ","","","   1798.7"," ,I","","","","","",""
"IN017010300","1944","21.517","86.933","20.0","BALASORE, IN","       107","I","        72","I","        19","I","","","","","","","","","","","",""," 110.5"," ,I,1016, ","","","   1487.2"," ,I","","","","","",""
"IN017010300","1945","21.517","86.933","20.0","BALASORE, IN","       122","I","        87","I","        23","I","","","","","","","","","","","",""," 164.3"," ,I,1020, ","","","   2148.8"," ,I","","","","","",""
"IN017010300","1946","21.517","86.933","20.0","BALASORE, IN","       120","I","        87","I","        21","I","","","","","","","","","","","","","  79.0"," ,I,0802, ","","","   1614.1"," ,I","","","","","",""
"IN017010300","1947","21.517","86.933","20.0","BALASORE, IN","       118","I","        84","I","        21","I","","","","","","","","","","","","","  78.7"," ,I,1223, ","","","   1585.2"," ,I","","","","","",""
"IN017010300","1948","21.517","86.933","20.0","BALASORE, IN","       123","I","        90","I","        23","I","","","","","","","","","","","",""," 133.9"," ,I,1102, ","","","   1814.7"," ,I","","","","","",""
"IN017010300","1949","21.517","86.933","20.0","BALASORE, IN","       102","I","        69","I","        21","I","","","","","","","","","","","",""," 152.4"," ,I,1009, ","","","   1528.0"," ,I","","","","","",""
"IN017010300","1950","21.517","86.933","20.0","BALASORE, IN","       106","I","        78","I","        21","I","","","","","","","","","","","",""," 184.7"," ,I,1118, ","","","   1764.3"," ,I","","","","","",""
"IN017010300","1951","21.517","86.933","20.0","BALASORE, IN","       108","I","        79","I","        26","I","","","","","","","","","","","",""," 108.7"," ,I,0816, ","","","   2042.1"," ,I","","","","","",""
"IN017010300","1953","21.517","86.933","20.0","BALASORE, IN","       107","I","        63","I","        16","I","","","","","","","","","","","","","  57.2"," ,I,0927, ","","","   1115.3"," ,I","","","","","",""
"IN017010300","1954","21.517","86.933","20.0","BALASORE, IN","        90","I","        61","I","        16","I","","","","","","","","","","","","","  84.6"," ,I,1025, ","","","   1163.0"," ,I","","","","","",""
"IN017010300","1955","21.517","86.933","20.0","BALASORE, IN","       111","I","        81","I","        18","I","","","","","","","","","","","",""," 135.6"," ,I,0903, ","","","   1786.2"," ,I","","","","","",""
"IN017010300","1956","21.517","86.933","20.0","BALASORE, IN","       127","I","       100","I","        31","I","","","","","","","","","","","",""," 217.2"," ,I,0608, ","","","   2957.0"," ,I","","","","","",""
"IN017010300","1957","21.517","86.933","20.0","BALASORE, IN","        91","I","        61","I","        11","I","","","","","","","","","","","","","  92.7"," ,I,0911, ","","","   1075.9"," ,I","","","","","",""
"IN017010300","1958","21.517","86.933","20.0","BALASORE, IN","       107","I","        76","I","        18","I","","","","","","","","","","","","","  82.8"," ,I,0914, ","","","   1359.3"," ,I","","","","","",""
"IN017010300","1959","21.517","86.933","20.0","BALASORE, IN","       119","I","        94","I","        22","I","","","","","","","","","","","",""," 198.6"," ,I,1001, ","","","   1855.4"," ,I","","","","","",""
"IN017010300","1960","21.517","86.933","20.0","BALASORE, IN","        94","I","        73","I","        26","I","","","","","","","","","","","",""," 255.2"," ,I,0815, ","","","   2050.6"," ,I","","","","","",""
"IN017010300","1961","21.517","86.933","20.0","BALASORE, IN","       115","I","        94","I","        25","I","","","","","","","","","","","",""," 199.1"," ,I,0929, ","","","   2250.3"," ,I","","","","","",""
"IN017010300","1962","21.517","86.933","20.0","BALASORE, IN","       101","I","        75","I","        17","I","","","","","","","","","","","",""," 104.5"," ,I,0822, ","","","   1522.8"," ,I","","","","","",""
"IN017010300","1963","21.517","86.933","20.0","BALASORE, IN","        97","I","        77","I","        18","I","","","","","","","","","","","",""," 152.9"," ,I,0816, ","","","   1621.3"," ,I","","","","","",""
"IN017010300","1965","21.517","86.933","20.0","BALASORE, IN","        95","I","        72","I","        21","I","","","","","","","","","","","",""," 203.1"," ,I,1021, ","","","   1683.8"," ,I","","","","","",""
"IN017010300","1968","21.517","86.933","20.0","BALASORE, IN","        88","I","        70","I","        20","I","","","","","","","","","","","","","  84.4"," ,I,0912, ","","","   1406.6"," ,I","","","","","",""
"IN017010300","2000","21.517","86.933","20.0","BALASORE, IN","","","","","","","","","","","         0","S","       335","S","       174","S","","","","","   43.2","S,0519, ","","","","","     31.73","S","",""
"IN017010300","2002","21.517","86.933","20.0","BALASORE, IN","","","","","","","","","","","         0","S","       325","S","       163","S","","","","","   46.4","S,0520, ","","","","","     32.19","S","",""
"IN017010300","2004","21.517","86.933","20.0","BALASORE, IN","","","","","","","","","","","         0","S","       352","S","       167","S","","","","","   43.3","S,0520, ","","","","","     32.02","S","",""
"IN017010300","2005","21.517","86.933","20.0","BALASORE, IN","","","","","","","","","","","         0","S","       352","S","       181","S","","","","","   43.2","S,0618, ","","","","","     32.31","S","",""
"IN017010300","2006","21.517","86.933","20.0","BALASORE, IN","","","","","","","         0","S","         0","S","         0","S","       348","S","       205","S","   10.4","S,0127, ","","","   40.5","S,0326, ","","","     27.16","S","     32.71","S","     21.61","S"
"IN017010300","2007","21.517","86.933","20.0","BALASORE, IN","","","","","","","         0","S","         0","S","         0","S","       339","S","       170","S","    9.7","S,1219, ","","","   40.7","S,0424, ","","","     26.75","S","     31.93","S","     21.58","S"
"IN017010300","2008","21.517","86.933","20.0","BALASORE, IN","","","","","","","         0","S","         0","S","         0","S","       346","S","       178","S","    9.5","S,0101, ","","","   39.4","S,0528,+","","","     26.69","S","     31.91","S","     21.48","S"
"IN017010300","2009","21.517","86.933","20.0","BALASORE, IN","","","","","","","","","","","         0","S","       356","S","       220","S","","","","","   43.5","S,0423, ","","","","","     33.04","S","",""
"IN017010300","2010","21.517","86.933","20.0","BALASORE, IN","","","","","","","","","","","         0","S","       359","S","       215","S","","","","","   43.1","S,0421, ","","","","","     32.74","S","",""
"IN017010300","2012","21.517","86.933","20.0","BALASORE, IN","","","","","","","","","","","         0","S","       354","S","       184","S","","","","","   46.0","S,0605, ","","","","","     32.06","S","",""
"IN017010300","2013","21.517","86.933","20.0","BALASORE, IN","","","","","","","","","","","         0","S","       362","S","       172","S","","","","","   40.5","S,0413, ","","","","","     31.69","S","",""
"IN017010300","2014","21.517","86.933","20.0","BALASORE, IN","","","","","","","","","","","         0","S","       357","S","       177","S","","","","","   41.8","S,0512, ","","","","","     32.21","S","",""
"IN017010300","2015","21.517","86.933","20.0","BALASORE, IN","","","","","","","","","","","         0","S","       360","S","       211","S","","","","","   41.6","S,0421, ","","","","","     32.32","S","",""
"IN017010300","2019","21.517","86.933","20.0","BALASORE, IN","","","","","","","         0","S","         0","S","","","","","","","    7.6","S,1228, ","","","","","","","","","","","     20.52","S"
"IN017010300","2020","21.517","86.933","20.0","BALASORE, IN","","","","","","","         0","S","         0","S","","","","","","","    9.8","S,0112, ","","","","","","","","","","","     21.03","S"
"IN017010300","2022","21.517","86.933","20.0","BALASORE, IN","","","","","","","         0","S","         0","S","","","","","","","   11.4","S,0129, ","","","","","","","","","","","     21.55","S"
"IN017010300","2023","21.517","86.933","20.0","BALASORE, IN","","","","","","","","","","","         0","S","       333","S","       196","S","","","","","   41.1","S,0420, ","","","","","     32.69","S","",""
