"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","EVAP","EVAP_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDMV","WDMV_ATTRIBUTES"
"USC00290992","2002","33.4594","-104.4041","1116.8","BITTER LAKES WL REFUGE, NM US","","","","","        51","0","        25","0","         4","0","","","         1","0","","","","","","","","","","","","","","","","","","","    76"," ,0,0101, ","  40.1"," ,0,0615, ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","    388.5"," ,0","       89"," ,0","","","","","","","",""
"USC00290992","2004","33.4594","-104.4041","1116.8","BITTER LAKES WL REFUGE, NM US","","","","","        68","0","        39","0","         5","0","","","         2","0","","","","","","","","","","","","","","","","","","","    76"," ,0,1222, "," 101.1"," ,0,0629, ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","    580.4"," ,0","      143"," ,0","","","","","","","",""
"USC00290992","2006","33.4594","-104.4041","1116.8","BITTER LAKES WL REFUGE, NM US","","","","","        50","0","        26","0","         3","0","        1","","         1","0","","","","","","","","","","","","","","","","","    25"," ,0,1230, ","    33"," ,0,1230, ","  42.4"," ,0,0822, ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","    342.4"," ,0","       33"," ,0","","","","","","","",""
"USC00290992","2007","33.4594","-104.4041","1116.8","BITTER LAKES WL REFUGE, NM US","    916.9","","     916.9","0","        91","0","        42","0","         8","0","       14","","         5","0","         0","0","       119","0","         2","0","       257","0","        98","0","","","","","  -12.8","0,0116, ","   229"," ,0,1124, ","   236"," ,0,1124, ","  54.4"," ,0,0508, ","   42.2","0,0821, ","","","-4.4","0,1023","-4.4","0,1023","-4.4","0,1023","-7.8","0,1126","-11.1","0,1216","-0.6","0,0414","-5.6","0,0306","-5.6","0,0306","-11.1","0,0305","-11.1","0,0305","","","","","    606.5"," ,0","      563"," ,0","     15.58","0","     24.83","0","      6.34","0","",""
"USC00290992","2008","33.4594","-104.4041","1116.8","BITTER LAKES WL REFUGE, NM US","","","","","        57","0","        25","0","         3","0","        0","","         0","0","","","","","","","","","","","","","         1"," ","","","     0"," ,0,1231,+","     0"," ,0,1231,+","  35.6"," ,0,0830, ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","    305.1"," ,0","        0"," ,0","","","","","","","",""
"USC00290992","2009","33.4594","-104.4041","1116.8","BITTER LAKES WL REFUGE, NM US","","","","","        61","0","        25","0","         4","0","        1","","         1","0","","","","","","","","","","","","","         1"," ","","","    51"," ,0,1230, ","    41"," ,0,1230, ","  53.3"," ,0,0722, ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","    349.5"," ,0","       41"," ,0","","","","","","","",""
"USC00290992","2010","33.4594","-104.4041","1116.8","BITTER LAKES WL REFUGE, NM US","","","","","        51","0","        24","0","         3","0","        1","","         1","0","","","","","","","","","","","","","","","","","    51"," ,0,0223, ","    61"," ,0,0223, ","  45.7"," ,0,0816, ","","","","","","","","","","","","","","","","","","","","","","","","","    2262.8","8","    2262.8"," ","    337.2"," ,0","       81"," ,0","","","","","","","",""
"USC00290992","2012","33.4594","-104.4041","1116.8","BITTER LAKES WL REFUGE, NM US","","","","","","","","","","","","","","","","","","","","","","","","","         2"," ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USC00290992","2013","33.4594","-104.4041","1116.8","BITTER LAKES WL REFUGE, NM US","","","","","","","","","","","","","","","","","","","","","","","","","","","         1"," ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","    1872.1","1","    1872.1","7","","","","","","","","","","","",""
"USC00290992","2014","33.4594","-104.4041","1116.8","BITTER LAKES WL REFUGE, NM US","    817.6","","     817.6","7","        48","7","        22","7","         4","7","","","","","         1","7","       142","7","         6","7","       233","7","        90","7","         1"," ","","","  -19.4","7,1117, ","","","",""," 120.4"," ,7,0523, ","   40.6","7,0629, ","","","-0.6","7,1014","-2.2","7,1106","-4.4","7,1112","-8.3","7,1113","-11.1","7,1114","-1.7","7,0515","-3.3","7,0514","-6.1","7,0415","-6.7","7,0407","-9.4","7,0311","","","","","    399.4"," ,7","","","     14.60","7","     24.27","7","      4.93","7","",""
"USC00290992","2015","33.4594","-104.4041","1116.8","BITTER LAKES WL REFUGE, NM US","    914.8","","     914.8","7","","","","","","","","","","","         1","7","       127","7","        10","7","       237","7","       102","7","         1"," ","         5"," ","  -18.3","7,1228, ","","","","","","","   41.1","7,0806, ","","","0.0","7,1031","-5.0","7,1106","-5.0","7,1106","-10.6","7,1121","-10.6","7,1121","-3.3","7,0429","-3.3","7,0429","-5.6","7,0307","-7.2","7,0306","-8.9","7,0223","    2157.9","9","    2157.9","7","","","","","     15.00","7","     24.24","7","      5.77","7","",""
"USC00290992","2016","33.4594","-104.4041","1116.8","BITTER LAKES WL REFUGE, NM US","","","","","","","","","","","","","","","","","","","","","","","","","         2"," ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","    2041.6","6","    2041.6","7","","","","","","","","","","","",""
"USC00290992","2017","33.4594","-104.4041","1116.8","BITTER LAKES WL REFUGE, NM US","","","","","","","","","","","","","","","","","","","","","","","","","         3"," ","         1"," ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USC00290992","2018","33.4594","-104.4041","1116.8","BITTER LAKES WL REFUGE, NM US","","","","","","","","","","","","","","","","","","","","","","","","","         7"," ","         1"," ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USC00290992","2019","33.4594","-104.4041","1116.8","BITTER LAKES WL REFUGE, NM US","","","","","","","","","","","","","","","","","","","","","","","","","         4"," ","         3"," ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USC00290992","2020","33.4594","-104.4041","1116.8","BITTER LAKES WL REFUGE, NM US","","","","","","","","","","","","","","","","","","","","","","","","","         1"," ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USC00290992","2021","33.4594","-104.4041","1116.8","BITTER LAKES WL REFUGE, NM US","","","","","        28","7","        15","7","         3","7","        3","","         3","7","","","","","","","","","","","         2"," ","","","","","   102"," ,7,0214, ","   102"," ,7,0214, ","  31.8"," ,7,0109, ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","    221.1"," ,7","      160"," ,7","","","","","","","",""
"USC00290992","2022","33.4594","-104.4041","1116.8","BITTER LAKES WL REFUGE, NM US","","","","","","","","","","","","","","","","","","","","","","","","","         1"," ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USC00290992","2023","33.4594","-104.4041","1116.8","BITTER LAKES WL REFUGE, NM US","","","","","","","","","","","","","","","","","","","","","","","","","         1"," ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USC00290992","2024","33.4594","-104.4041","1116.8","BITTER LAKES WL REFUGE, NM US","","","","","","","","","","","","","","","","","","","","","","","","","         2"," ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
