"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","AWND","AWND_ATTRIBUTES","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYHF","DYHF_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES"
"USW00012959","2004","26.17912","-98.2445","30.1","MCALLEN MILLER INTERNATIONAL AIRPORT, TX US","       4.6","X","   2403.9","","    2403.9","0","        76","0","        42","0","         7","0","","","","","         0","0","         3","0","         0","0","       330","0","       154","0","       155"," ","        12"," ","         1"," ","   -3.9","0,1225, ","","","","","  74.2"," ,0,0405,+","   39.4","0,0824,+","-0.6","0,1224","-3.9","0,1225","","","","","","","","","","","","","","","     296.4","4","     296.4","0","    702.4"," ,0","","","     24.08","0","     29.68","0","     18.48","0","       110","X","       110","X","      17.4","X","      19.7","X"
"USW00012959","2005","26.17912","-98.2445","30.1","MCALLEN MILLER INTERNATIONAL AIRPORT, TX US","       4.5","X","   2566.5","","    2566.5","0","        69","0","        28","0","         4","0","","","","","         0","0","         0","0","         0","0","       331","0","       191","0","       155"," ","        14"," ","","","    1.7","0,1208, ","","","",""," 108.0"," ,0,0720, ","   41.1","0,0830, ","","","","","","","","","","","","","","","","","","","     255.6","6","     255.6","0","    433.9"," ,0","","","     24.64","0","     30.56","0","     18.72","0","       350","X","       340","X","      24.6","X","      31.3","X"
"USW00012959","2006","26.17912","-98.2445","30.1","MCALLEN MILLER INTERNATIONAL AIRPORT, TX US","       4.8","W","   2650.3","","    2650.3","0","        59","0","        30","0","         5","0","","","","","         0","0","         0","0","         0","0","       340","0","       190","0","       155"," ","        15"," ","        17"," ","    1.1","0,0212, ","","","",""," 116.6"," ,0,0924, ","   38.9","0,0825,+","","","","","","","","","","","","","","","","","","","     249.9","9","     249.9","0","    551.4"," ,0","","","     24.90","0","     30.89","0","     18.91","0","        20","X","        20","X","      21.5","X","      26.8","X"
"USW00012959","2007","26.17912","-98.2445","30.1","MCALLEN MILLER INTERNATIONAL AIRPORT, TX US","       4.3","W","   2483.7","","    2483.7","0","        72","0","        37","0","         7","0","","","","","         0","0","         0","0","         0","0","       322","0","       171","0","       213"," ","        18"," ","        23"," ","    1.1","0,0117,+","","","","","  95.8"," ,0,0716, ","   38.3","0,0813,+","","","","","","","","","","","","","","","","","","","     360.2","2","     360.2","0","    562.8"," ,0","","","     24.19","0","     29.78","0","     18.61","0","       320","X","       320","X","      17.0","X","      21.5","X"
"USW00012959","2008","26.17912","-98.2445","30.1","MCALLEN MILLER INTERNATIONAL AIRPORT, TX US","       4.7","W","   2472.4","","    2472.4","0","        58","0","        28","0","         7","0","","","","","         0","0","         0","0","         0","0","       340","0","       161","0","       182"," ","        14"," ","        15"," ","    2.2","0,1211,+","","","",""," 136.9"," ,0,0818, ","   41.1","0,0703, ","","","","","","","","","","","","","","","","","","","     220.7","7","     220.7","0","    596.5"," ,0","","","     24.37","0","     30.28","0","     18.46","0","       350","X","       270","X","      17.4","X","      23.2","X"
"USW00012959","2009","26.17912","-98.2445","30.1","MCALLEN MILLER INTERNATIONAL AIRPORT, TX US","       4.8","W","   2904.6","","    2904.6","0","        55","0","        32","0","         2","0","","","","","         0","0","         0","0","         0","0","       337","0","       196","0","       117"," ","        13"," ","         8"," ","    0.6","0,1205, ","","","","","  74.4"," ,0,1216, ","   42.8","0,0707, ","","","","","","","","","","","","","","","","","","","     221.2","2","     221.2","0","    476.0"," ,0","","","     25.63","0","     31.60","0","     19.66","0","       350","X","       260","X","      19.2","X","      28.2","X"
"USW00012959","2010","26.17912","-98.2445","30.1","MCALLEN MILLER INTERNATIONAL AIRPORT, TX US","       4.5","W","   2413.4","","    2413.4","0","        64","0","        34","0","         7","0","","","","","         0","0","         1","0","         0","0","       322","0","       175","0","       134"," ","        10"," ","         8"," ","   -1.7","0,0109, ","","","",""," 169.2"," ,0,0630, ","   38.9","0,0824, ","","","","","","","","","-1.7","0,0109","","","","","","","","","     358.0","0","     358.0","0","    741.9"," ,0","","","     24.05","0","     29.73","0","     18.38","0","       360","X","       350","X","      17.9","X","      21.9","X"
"USW00012959","2011","26.17912","-98.2445","30.1","MCALLEN MILLER INTERNATIONAL AIRPORT, TX US","       5.0","W","   2876.0","","    2876.0","X","        33","X","        16","X","         4","X","","","","","         0","X","         5","X","         0","X","       330","X","       209","X","        69"," ","         8"," ","         3"," ","   -2.8","X,0205, ","","","","","  63.5"," ,X,0622, ","   42.2","X,0904, ","","","","","","","","","-1.7","X,0211","-2.8","X,0205","","","","","","","     289.3","3","     289.3","X","    264.4"," ,X","","","     25.29","X","     31.33","X","     19.25","X","       360","X","       360","X","      17.0","X","      21.5","X"
"USW00012959","2012","26.17912","-98.2445","30.1","MCALLEN MILLER INTERNATIONAL AIRPORT, TX US","       4.6","X","   2878.0","","    2878.0","X","        48","X","        24","X","         4","X","","","","","         0","X","         0","X","         0","X","       336","X","       196","X","        53"," ","         5"," ","         8"," ","    2.8","X,0113, ","","","",""," 111.0"," ,X,0329, ","   41.7","X,0830,+","","","","","","","","","","","","","","","","","","","     231.8","8","     231.8","X","    444.2"," ,X","","","     25.69","X","     31.45","X","     19.93","X","       340","X","       340","X","      24.6","X","      33.1","X"
"USW00012959","2013","26.17912","-98.2445","30.1","MCALLEN MILLER INTERNATIONAL AIRPORT, TX US","       4.6","W","   2505.2","","    2505.2","W","        58","W","        34","W","         4","W","","","","","         0","W","         0","W","         0","W","       325","W","       168","W","        75"," ","         2"," ","         2"," ","    2.8","W,1208,+","","","","","  61.5"," ,W,0916, ","   41.1","W,0806, ","","","","","","","","","","","","","","","","","","","     185.0","0","     185.0","W","    470.1"," ,W","","","     24.27","W","     29.78","W","     18.76","W","       120","W","        10","W","      18.3","W","      21.5","W"
"USW00012959","2014","26.17912","-98.2445","30.1","MCALLEN MILLER INTERNATIONAL AIRPORT, TX US","       4.6","W","   2363.1","","    2363.1","W","        69","W","        33","W","         6","W","","","","","         0","W","         0","W","         0","W","       319","W","       149","W","       127"," ","        10"," ","         9"," ","    0.6","W,0207, ","","","","","  79.2"," ,W,0913, ","   41.7","W,0427, ","","","","","","","","","","","","","","","","","","","     501.0","0","     501.0","W","    542.5"," ,W","","","     23.60","W","     29.24","W","     17.96","W","       130","W","       140","W","      18.3","W","      23.3","W"
"USW00012959","2015","26.17912","-98.2445","30.1","MCALLEN MILLER INTERNATIONAL AIRPORT, TX US","       4.3","W","   2707.3","","    2707.3","W","        67","W","        44","W","         7","W","","","","","         0","W","         0","W","         0","W","       317","W","       179","W","       203"," ","        20"," ","        42"," ","    2.8","W,0124,+","","","","","  62.0"," ,W,1024, ","   41.1","W,0819,+","","","","","","","","","","","","","","","","","","","     431.1","1","     431.1","W","    761.4"," ,W","","","     24.73","W","     29.98","W","     19.48","W","       360","W","       360","W","      19.2","W","      24.1","W"
"USW00012959","2016","26.17912","-98.2445","30.1","MCALLEN MILLER INTERNATIONAL AIRPORT, TX US","       4.5","W","   3122.4","","    3122.4","W","        50","W","        22","W","         4","W","","","","","         0","W","         0","W","         0","W","       348","W","       221","W","       145"," ","        15"," ","        41"," ","    3.3","W,0207, ","","","","","  73.9"," ,W,0515, ","   41.7","W,0811, ","","","","","","","","","","","","","","","","","","","     183.9","9","     183.9","W","    370.1"," ,W","","","     26.37","W","     32.41","W","     20.33","W","       100","W","       350","W","      20.6","W","      25.9","W"
"USW00012959","2017","26.17912","-98.2445","30.1","MCALLEN MILLER INTERNATIONAL AIRPORT, TX US","       4.7","W","   3123.9","","    3123.9","W","        64","W","        32","W","         3","W","","","","","         0","W","         1","W","         0","W","       337","W","       219","W","       145"," ","        20"," ","        30"," ","    0.0","W,0107, ","","","",""," 128.8"," ,W,1010, ","   43.9","W,0622, ","","","","","","","","","0.0","W,0107","","","","","","","","","     108.5","5","     108.5","W","    502.1"," ,W","","","     26.36","W","     32.39","W","     20.34","W","       150","W","        20","W","      17.0","W","      21.0","W"
"USW00012959","2018","26.17912","-98.2445","30.1","MCALLEN MILLER INTERNATIONAL AIRPORT, TX US","       4.7","W","   2861.1","","    2861.1","W","","","","","","","","","","","         0","W","         1","W","         0","W","       321","W","       196","W","       148"," ","        20"," ","        33"," ","   -0.5","W,0116, ","","","","","","","   42.8","W,0724, ","","","","","","","","","-0.5","W,0116","","","","","","","","","     313.6","6","     313.6","W","","","","","     25.42","W","     30.97","W","     19.86","W","       160","W","       340","W","      17.4","W","      25.0","W"
"USW00012959","2019","26.17912","-98.2445","30.1","MCALLEN MILLER INTERNATIONAL AIRPORT, TX US","       4.8","W","   2817.1","","    2817.1","W","        72","W","        40","W","         4","W","","","","","         0","W","         0","W","         0","W","       324","W","       198","W","       157"," ","        17"," ","        25"," ","    3.3","W,1218,+","","","","","  83.8"," ,W,0624, ","   41.1","W,0812,+","","","","","","","","","","","","","","","","","","","     289.6","6","     289.6","W","    504.1"," ,W","","","     25.29","W","     30.93","W","     19.65","W","       140","W","       350","W","      19.2","W","      23.7","W"
"USW00012959","2020","26.17912","-98.2445","30.1","MCALLEN MILLER INTERNATIONAL AIRPORT, TX US","       4.5","W","   2773.6","","    2773.6","W","        54","W","        33","W","        10","W","","","","","         0","W","         0","W","         0","W","       343","W","       196","W","       129"," ","        10"," ","        40"," ","    1.1","W,1225, ","","","",""," 114.8"," ,W,0726, ","   40.0","W,0901,+","","","","","","","","","","","","","","","","","","","     193.6","6","     193.6","W","    739.4"," ,W","","","     25.41","W","     31.27","W","     19.55","W","       140","W","        30","W","      17.4","W","      27.3","W"
"USW00012959","2021","26.17912","-98.2445","30.1","MCALLEN MILLER INTERNATIONAL AIRPORT, TX US","       4.5","W","   2587.3","","    2587.3","W","        54","W","        32","W","        11","W","","","","","         0","W","         5","W","         0","W","       337","W","       184","W","       172"," ","        21"," ","        44"," ","   -5.5","W,0215, ","","","",""," 117.6"," ,W,0707, ","   39.4","W,0424, ","","","","","","","","","0.0","W,0220","-3.8","W,0216","-5.5","W,0215","","","","","     331.1","1","     331.1","W","    841.6"," ,W","","","     24.62","W","     30.38","W","     18.85","W","       340","W","       340","W","      21.0","W","      28.2","W"
"USW00012959","2022","26.17912","-98.2445","30.1","MCALLEN MILLER INTERNATIONAL AIRPORT, TX US","       4.8","W","   2616.7","","    2616.7","W","        72","W","        30","W","         4","W","","","","","         0","W","         3","W","         0","W","       312","W","       196","W","       131"," ","        18"," ","        32"," ","   -1.6","W,1223,+","","","","","  67.8"," ,W,0906, ","   42.8","W,0406, ","-1.6","W,1223","","","","","","","-1.6","W,0205","","","","","","","","","     335.9","9","     335.9","W","    449.6"," ,W","","","     24.19","W","     30.14","W","     18.24","W","       350","W","       360","W","      18.3","W","      26.4","W"
"USW00012959","2023","26.17912","-98.2445","30.1","MCALLEN MILLER INTERNATIONAL AIRPORT, TX US","       4.6","W","   2818.8","","    2818.8","W","        63","W","        29","W","         6","W","","","","","         0","W","         0","W","         0","W","       335","W","       183","W","       148"," ","        13"," ","        35"," ","    2.8","W,0211, ","","","","","  73.9"," ,W,0328, ","   42.2","W,0621, ","","","","","","","","","","","","","","","","","","","     296.9","9","     296.9","W","    531.7"," ,W","","","     25.42","W","     31.15","W","     19.69","W","       320","W","       320","W","      22.8","W","      33.1","W"
"USW00012959","2024","26.17912","-98.2445","30.1","MCALLEN MILLER INTERNATIONAL AIRPORT, TX US","       4.3","W","   3023.3","","    3023.3","W","        61","W","        34","W","         9","W","","","","","         0","W","         3","W","         0","W","       344","W","       218","W","       129"," ","         7"," ","        33"," ","   -2.7","W,0117, ","","","",""," 109.0"," ,W,0619, ","   43.9","W,0509, ","","","","","","","","","-2.7","W,0117","-2.7","W,0117","","","","","","","     228.5","5","     228.5","W","    602.0"," ,W","","","     26.13","W","     31.80","W","     20.47","W","       360","W","       130","W","      16.5","W","      24.6","W"
"USW00012959","2025","26.17912","-98.2445","30.1","MCALLEN MILLER INTERNATIONAL AIRPORT, TX US","","","","","","","","","","","","","","","","","","","","","","","","","","","        32"," ","         5"," ","         3"," ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
