"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYHF","DYHF_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDFG","WDFG_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES"
"USW00003841","1986","35.998","-84.2192","310.6","OAK RIDGE ATDD, TN US","    844.5","","     844.5","0","       118","0","        75","0","         9","0","        3","","         3","0","         1","0","        87","0","         4","0","       209","0","        52","0","","","","","","","  -18.9","0,0128, ","   127"," ,0,0215, ","   127"," ,0,0214, ","  53.6"," ,0,0217, ","   37.2","0,0720, ","-5.6","0,1113","-5.6","0,1113","-5.6","0,1113","-6.7","0,1114","","","-2.2","0,0424","-2.2","0,0424","-5.6","0,0323","-7.8","0,0322","-8.9","0,0302","    2167.6","6","    2167.6","0","    986.9"," ,0","      190"," ,0","     14.81","0","     21.23","0","      8.39","0","","","",""
"USW00003841","1987","35.998","-84.2192","310.6","OAK RIDGE ATDD, TN US","    840.0","","     840.0","0","       122","0","        86","0","         9","0","        5","","         3","0","         0","0","       102","0","         3","0","       209","0","        45","0","","","","","","","  -13.9","0,0127, ","   102"," ,0,0122, ","    94"," ,0,0122, ","  64.0"," ,0,0912, ","   36.1","0,0822, ","-0.6","0,1004","-2.2","0,1021","-4.4","0,1111","-6.7","0,1112","","","0.0","0,0410","-6.7","0,0401","-6.7","0,0401","-6.7","0,0401","-11.1","0,0210","    2151.8","8","    2151.8","0","   1025.1"," ,0","      270"," ,0","     14.64","0","     21.28","0","      8.00","0","","","",""
"USW00003841","1988","35.998","-84.2192","310.6","OAK RIDGE ATDD, TN US","    781.3","","     781.3","0","       108","0","        77","0","        14","0","        2","","         2","0","         0","0","       111","0","        10","0","       193","0","        57","0","","","","","","","  -13.9","0,0207, ","   178"," ,0,0107, ","   175"," ,0,0107, ","  78.2"," ,0,0119, ","   38.9","0,0709, ","0.0","0,1008","-2.2","0,1014","-5.6","0,1129","-6.7","0,1202","-8.9","0,1218","-0.6","0,0420","-6.7","0,0317","-6.7","0,0317","-6.7","0,0317","-8.9","0,0225","    2242.5","5","    2242.5","0","   1243.8"," ,0","      285"," ,0","     13.97","0","     20.93","0","      7.00","0","","","",""
"USW00003841","1989","35.998","-84.2192","310.6","OAK RIDGE ATDD, TN US","    727.3","","     727.3","0","       147","0","       104","0","        17","0","        3","","         7","0","         2","0","        87","0","         9","0","       194","0","        25","0","","","","","","","  -18.9","0,1222, ","    76"," ,0,0227, ","    74"," ,0,1226, ","  61.0"," ,0,1115, ","   34.4","0,0805,+","-2.2","0,1021","-2.2","0,1021","-5.6","0,1123","-6.7","0,1124","-10.0","0,1204","0.0","0,0508","-2.2","0,0413","-10.0","0,0225","-10.0","0,0225","-10.0","0,0225","    2193.2","2","    2193.2","0","   1677.4"," ,0","      345"," ,0","     14.06","0","     20.05","0","      8.08","0","","","",""
"USW00003841","1990","35.998","-84.2192","310.6","OAK RIDGE ATDD, TN US","    802.4","","     802.4","0","       132","0","        96","0","        16","0","        0","","         0","0","         0","0","        71","0","         1","0","       206","0","        50","0","","","","","","","  -11.1","0,1225, ","     0","T,0,0319,+","     0","T,0,1227,+","  92.2"," ,0,1222, ","   36.1","0,0708, ","-0.6","0,1026","-2.2","0,1111","-5.6","0,1130","-7.2","0,1205","-8.9","0,1224","-2.2","0,0413","-2.2","0,0413","-4.4","0,0408","-7.2","0,0225","","","    2121.4","4","    2121.4","0","   1518.9"," ,0","        0","T,0","     15.49","0","     22.13","0","      8.85","0","","","",""
"USW00003841","1991","35.998","-84.2192","310.6","OAK RIDGE ATDD, TN US","    918.1","","     918.1","0","       127","0","        91","0","        22","0","        0","","         0","0","         0","0","        78","0","         2","0","       218","0","        40","0","","","","","","","  -15.0","0,0216, ","     0","T,0,1108,+","     0","T,0,1204,+","  78.5"," ,0,1201, ","   34.4","0,0917,+","0.0","0,1007","-4.4","0,1103","-4.4","0,1103","-8.3","0,1105","","","-1.1","0,0331","-2.2","0,0311","-4.4","0,0309","-15.0","0,0216","-15.0","0,0216","    1812.4","4","    1812.4","0","   1528.3"," ,0","        0","T,0","     15.52","0","     21.66","0","      9.37","0","","","",""
"USW00003841","1992","35.998","-84.2192","310.6","OAK RIDGE ATDD, TN US","    643.5","","     643.5","0","       136","0","        93","0","         9","0","","","         1","0","         0","0","        92","0","         1","0","       196","0","        10","0","","","","","","","  -14.4","0,0116, ","","","    25"," ,0,0310, ","  34.8"," ,0,0701, ","   35.0","0,0713, ","0.0","0,1019","-3.3","0,1107","-4.4","0,1114","-7.2","0,1225","","","0.0","0,0429","-2.2","0,0405","-6.1","0,0403","-6.7","0,0316","-10.0","0,0209","    2117.9","9","    2117.9","0","   1118.2"," ,0","       41"," ,0","     14.15","0","     20.14","0","      8.16","0","","","",""
"USW00003841","1993","35.998","-84.2192","310.6","OAK RIDGE ATDD, TN US","    901.1","","     901.1","0","       126","0","        87","0","         8","0","","","         3","0","         0","0","        84","0","         4","0","       194","0","        63","0","","","","","","","  -15.0","0,0315, ","","","   178"," ,0,0313, "," 124.2"," ,0,1204, ","   37.8","0,0727,+","-2.2","0,1101","-2.2","0,1101","-4.4","0,1107","-6.7","0,1224","-10.0","0,1226","0.0","0,0423","-2.2","0,0319","-15.0","0,0315","-15.0","0,0315","-15.0","0,0315","    2180.2","2","    2180.2","0","   1245.4"," ,0","      376"," ,0","     14.74","0","     21.00","0","      8.48","0","","","",""
"USW00003841","1994","35.998","-84.2192","310.6","OAK RIDGE ATDD, TN US","    631.0","","     631.0","0","       137","0","        92","0","        19","0","","","         0","0","         3","0","        77","0","         7","0","       214","0","        17","0","","","","","","","  -20.6","0,0119, ","","","    23"," ,0,0117, ","  94.2"," ,0,0327, ","   33.3","0,0706,+","-0.6","0,1102","-2.8","0,1123","-5.6","0,1124","","","","","-0.6","0,0408","-3.3","0,0401","-5.0","0,0317","-6.7","0,0227","-11.1","0,0202","    2283.4","4","    2283.4","0","   1666.5"," ,0","       26"," ,0","     14.29","0","     20.80","0","      7.79","0","","","",""
"USW00003841","1995","35.998","-84.2192","310.6","OAK RIDGE ATDD, TN US","    936.3","","     936.3","0","       130","0","        80","0","        14","0","","","         3","0","         0","0","        88","0","         4","0","       209","0","        68","0","","","","","","","  -14.4","0,1210,+","","","    41"," ,0,0303, ","  58.2"," ,0,0509, ","   37.8","0,0831,+","-0.6","0,1103","-2.8","0,1104","-4.4","0,1105","-10.0","0,1209","-10.0","0,1209","0.0","0,0402","-2.8","0,0311","-5.0","0,0310","-6.7","0,0213","-9.4","0,0212","    1901.7","7","    1901.7","0","   1237.8"," ,0","      163"," ,0","     14.87","0","     21.65","0","      8.08","0","","","",""
"USW00003841","1996","35.998","-84.2192","310.6","OAK RIDGE ATDD, TN US","    790.1","","     790.1","0","       145","0","       101","0","        22","0","       19","","         5","0","         2","0","       102","0","         9","0","       200","0","        49","0","","","","","","","  -25.0","0,0205, ","   305"," ,0,0203, ","   244"," ,0,0202, "," 120.9"," ,0,0731, ","   35.6","0,0616, ","-0.6","0,1020","-3.3","0,1103","-4.4","0,1209","-8.9","0,1219","-8.9","0,1219","-1.1","0,0411","-3.3","0,0410","-5.6","0,0323","-7.8","0,0310","-11.1","0,0309","    2423.1","1","    2423.1","0","   1691.7"," ,0","      563"," ,0","     14.15","0","     20.37","0","      7.92","0","","","",""
"USW00003841","1997","35.998","-84.2192","310.6","OAK RIDGE ATDD, TN US","    757.2","","     757.2","0","       147","0","       105","0","        13","0","        6","","         3","0","         0","0","        69","0","         4","0","       189","0","        57","0","","","","","","","  -14.4","0,0117, ","    76"," ,0,1231, ","    97"," ,0,1230, ","  90.7"," ,0,0722, ","   36.1","0,0816,+","-1.1","0,1023","-3.9","0,1116","-7.2","0,1117","-7.2","0,1117","-8.9","0,1231","0.0","0,0415","-2.8","0,0316","-4.4","0,0223","-10.0","0,0118","-10.0","0,0118","    1991.0","0","    1991.0","0","   1434.6"," ,0","      223"," ,0","     14.70","0","     20.99","0","      8.42","0","       280","X","      21.9","X"
"USW00003841","1998","35.998","-84.2192","310.6","OAK RIDGE ATDD, TN US","   1063.4","","    1063.4","X","       140","X","        89","X","        21","X","        5","","         1","X","         0","X","        52","X","         0","X","       216","X","        91","X","        79"," ","","","         7"," ","  -12.2","X,0101, ","    51"," ,X,0204,+","    71"," ,X,0204, ","  88.6"," ,X,0416, ","   38.3","X,0913,+","-1.1","0,1105","-3.3","0,1106","-4.4","X,1218","-6.7","X,1225","","","-0.6","0,0323","-2.8","0,0315","-8.3","0,0313","-8.3","0,0313","-12.2","0,0101","    2021.1","1","    2021.1","X","   1606.9"," ,X","       82"," ,X","     16.41","X","     22.69","X","     10.11","X","       240","X","      17.0","X"
"USW00003841","1999","35.998","-84.2192","310.6","OAK RIDGE ATDD, TN US","    808.2","","     808.2","0","       113","0","        86","0","        18","0","        3","","         3","0","         0","0","        76","0","         3","0","       217","0","        45","0","","","","","","","   -9.4","0,1225,+","    25"," ,0,0224,+","    38"," ,0,0313, ","  78.7"," ,0,0624, ","   36.7","0,0731, ","-0.6","0,1025","-3.3","0,1104","-5.6","0,1201","-9.4","0,1225","-9.4","0,1225","-1.1","X,0328","-2.2","X,0316","-8.3","W,0222","-8.3","W,0222","-8.9","X,0110","    1759.1","1","    1759.1","0","   1410.4"," ,0","      114"," ,0","     15.50","0","     22.02","0","      8.97","0","","","",""
"USW00003841","2000","35.998","-84.2192","310.6","OAK RIDGE ATDD, TN US","    772.7","","     772.7","0","       122","0","        80","0","        14","0","        5","","         3","0","         0","0","        83","0","         9","0","       212","0","        23","0","","","","","","","  -11.7","0,1220, ","    76"," ,0,0123, ","    89"," ,0,0122, ","  90.2"," ,0,0403, ","   35.6","0,0816, ","-1.7","0,1008","-2.8","0,1115","-6.1","0,1121","-8.3","0,1122","-8.9","0,1217","-1.7","0,0409","-2.2","0,0313","-7.2","0,0206","-7.2","0,0206","-8.9","0,0202","    1868.1","1","    1868.1","0","   1405.7"," ,0","      152"," ,0","     14.70","0","     20.80","0","      8.59","0","","","",""
"USW00003841","2001","35.998","-84.2192","310.6","OAK RIDGE ATDD, TN US","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","    2192.8","8","    2192.8"," ","","","","","","","","","","","","","",""
"USW00003841","2002","35.998","-84.2192","310.6","OAK RIDGE ATDD, TN US","    966.7","","     966.7","0","       125","0","        86","0","        22","0","        2","","         1","0","         0","0","        82","0","         2","0","       194","0","        60","0","","","","","","","  -11.1","0,0101, ","    76"," ,0,0107, ","    99"," ,0,0106, ","  94.0"," ,0,0123, ","   36.7","0,0705, ","-1.7","0,1102","-3.9","0,1118","-4.4","0,1128","","","","","-0.6","0,0407","-2.2","0,0328","-5.0","0,0323","-7.2","0,0305","-10.0","0,0228","","","","","   1636.6"," ,0","       99"," ,0","     15.42","0","     21.45","0","      9.39","0","","","",""
"USW00003841","2003","35.998","-84.2192","310.6","OAK RIDGE ATDD, TN US","    698.9","","     698.9","0","       154","0","       104","0","        26","0","        7","","         5","0","         0","0","        80","0","         6","0","       210","0","        17","0","","","","","","","  -16.7","0,0124, ","    76"," ,0,0210,+","    76"," ,0,0209, ","  90.7"," ,0,0215, ","   34.4","0,0826, ","0.0","0,1113","-2.2","0,1114","-5.0","0,1212","-7.2","0,1221","","","-3.3","0,0331","-3.3","0,0331","-6.1","0,0213","-6.7","0,0209","-10.0","0,0208","    2018.6","6","    2018.6","0","   1986.0"," ,0","      264"," ,0","     14.77","0","     20.58","0","      8.96","0","","","",""
"USW00003841","2004","35.998","-84.2192","310.6","OAK RIDGE ATDD, TN US","    787.0","","     787.0","0","       135","0","        99","0","        24","0","        2","","         3","0","         0","0","        77","0","         4","0","       205","0","        16","0","","","","","","","  -11.1","0,1220,+","   178"," ,0,0216, ","   191"," ,0,0215, ","  85.1"," ,0,0206, ","   33.3","0,0713,+","-1.1","0,1125","-2.2","0,1126","-5.0","0,1215","-6.7","0,1216","-8.9","0,1219","-0.6","0,0405","-4.4","0,0323","-4.4","0,0323","-10.0","0,0131","-10.0","0,0131","    1992.1","1","    1992.1","0","   1888.0"," ,0","      280"," ,0","     15.28","0","     20.99","0","      9.55","0","","","",""
"USW00003841","2005","35.998","-84.2192","310.6","OAK RIDGE ATDD, TN US","    875.6","","     875.6","0","       127","0","        78","0","        14","0","","","         0","0","         0","0","        76","0","         3","0","       200","0","        43","0","","","","","","","  -11.7","0,0124, ","","","     0","T,0,0122,+"," 104.4"," ,0,0714, ","   35.6","0,0815,+","-0.6","0,1029","-3.3","0,1117","-5.0","0,1118","-6.7","0,1210","-9.4","0,1221","-0.6","0,0319","-2.2","0,0318","-5.0","0,0309","-6.7","0,0211","-11.7","0,0124","    1844.8","8","    1844.8","0","   1258.2"," ,0","        0","T,0","     15.21","0","     21.30","0","      9.13","0","","","",""
"USW00003841","2006","35.998","-84.2192","310.6","OAK RIDGE ATDD, TN US","    844.8","","     844.8","0","       135","0","        93","0","         9","0","        4","","         3","0","         0","0","        71","0","         1","0","       198","0","        52","0","","","","","","","  -10.0","0,1209, ","    25"," ,0,0219,+","    58"," ,0,0218, ","  86.4"," ,0,0923, ","   36.1","0,0720,+","-0.6","0,1013","-2.8","0,1103","-5.6","0,1204","-7.8","0,1207","-8.9","0,1208","-2.8","0,0327","-2.8","0,0327","-6.7","0,0227","-6.7","0,0227","","","    1924.3","3","    1924.3","0","   1346.4"," ,0","      134"," ,0","     15.39","0","     21.61","0","      9.17","0","","","",""
"USW00003841","2007","35.998","-84.2192","310.6","OAK RIDGE ATDD, TN US","    981.1","","     981.1","0","        98","0","        64","0","        10","0","        1","","         0","0","         0","0","        76","0","         1","0","       217","0","        57","0","","","","","","","  -11.7","0,0129, ","    25"," ,0,0201, ","    13"," ,0,0109, ","  62.5"," ,0,1126, ","   38.9","0,0823, ","0.0","0,1104","-2.8","0,1107","-6.1","0,1217","","","","","-1.1","0,0410","-5.6","0,0408","-5.6","0,0408","-7.2","0,0219","-8.9","0,0216","    1990.9","9","    1990.9","0","    960.8"," ,0","       16"," ,0","     15.81","0","     22.35","0","      9.26","0","","","",""
"USW00003841","2008","35.998","-84.2192","310.6","OAK RIDGE ATDD, TN US","    764.5","","     764.5","0","       112","0","        80","0","        12","0","        0","","         0","0","         0","0","        88","0","         3","0","       201","0","        38","0","","","","","","","  -11.7","0,0103, ","     0","T,0,0227, ","     0","T,0,0324,+","  67.6"," ,0,0110, ","   35.0","0,0721, ","0.0","0,1028","-2.2","0,1029","-4.4","0,1118","-6.7","0,1119","-8.9","0,1122","0.0","0,0415","-3.9","0,0325","-6.7","0,0309","-6.7","0,0309","-10.0","0,0125","    1943.5","5","    1943.5","0","   1292.3"," ,0","        0","T,0","     14.56","0","     20.85","0","      8.28","0","","","",""
"USW00003841","2009","35.998","-84.2192","310.6","OAK RIDGE ATDD, TN US","    728.6","","     728.6","0","       146","0","       106","0","        23","0","        0","","         3","0","         0","0","        67","0","         3","0","       194","0","        11","0","","","","","","","  -13.9","0,0116, ","     0","T,0,1205,+","    33"," ,0,0202, ","  58.4"," ,0,0610, ","   33.9","0,0619, ","0.0","0,1106","-2.2","0,1128","-6.1","0,1206","-8.3","0,1211","","","-2.2","0,0408","-2.2","0,0408","-4.4","0,0304","-8.3","0,0303","-11.7","0,0205","    2126.4","4","    2126.4","0","   1776.2"," ,0","       96"," ,0","     14.60","0","     20.33","0","      8.86","0","","","",""
"USW00003841","2010","35.998","-84.2192","310.6","OAK RIDGE ATDD, TN US","   1007.5","","    1007.5","0","       121","0","        86","0","        17","0","       14","","         6","0","         0","0","        85","0","        16","0","       214","0","        63","0","","","","","","","  -16.7","0,1229, ","   102"," ,0,1213,+","    89"," ,0,1212, ","  86.9"," ,0,1130, ","   36.7","0,0813, ","-2.2","0,1106","-2.2","0,1106","-5.0","0,1206","-7.2","0,1207","-9.4","0,1208","0.0","0,0308","-4.4","0,0307","-4.4","0,0307","-7.2","0,0213","-8.9","0,0131","    2221.6","6","    2221.6","0","   1582.8"," ,0","      313"," ,0","     14.68","0","     20.75","0","      8.61","0","","","",""
"USW00003841","2011","35.998","-84.2192","310.6","OAK RIDGE ATDD, TN US","    913.4","","     913.4","X","       124","X","        84","X","        26","X","        7","","         2","X","         0","X","        70","X","         4","X","       203","X","        61","X","","","","","","","  -11.1","X,0114, ","   102"," ,X,0112, ","    76"," ,X,0110,+"," 175.0"," ,X,0905, ","   36.7","X,0903, ","-0.6","X,1030","-3.3","X,1111","-4.4","X,1211","","","","","-0.6","X,0406","-5.0","X,0213","-5.0","X,0213","-6.7","X,0212","-11.1","X,0114","    2128.3","3","    2128.3","X","   1916.4"," ,X","      178"," ,X","     15.50","X","     21.68","X","      9.31","X","","","",""
"USW00003841","2012","35.998","-84.2192","310.6","OAK RIDGE ATDD, TN US","    877.5","","     877.5","W","       132","Z","        90","Z","        16","Z","        0","","         0","W","         0","W","        58","W","         2","W","       216","W","        48","W","","","","","","","   -9.4","W,0212, ","     0","T,W,0113, ","     0","T,W,0112,+","  80.0"," ,Z,0917, ","   40.0","W,0701,+","-1.1","X,1101","-3.9","X,1124","-5.0","X,1125","","","","","-0.6","X,0412","-3.3","X,0306","-7.8","X,0213","-7.8","X,0213","-9.4","X,0212","    1638.0","0","    1638.0","W","   1433.3"," ,Z","        0","T,W","     16.06","W","     22.41","W","      9.71","W","","","",""
"USW00003841","2013","35.998","-84.2192","310.6","OAK RIDGE ATDD, TN US","    769.6","","     769.6","W","       138","W","        94","W","        23","W","        1","","","","         0","W","        82","W","         0","W","       193","W","        14","W","","","","","","","   -7.8","W,0217, ","    25"," ,W,0306, ","","","  77.4"," ,W,0706, ","   33.9","W,0717,+","-1.1","W,1025","-2.8","W,1026","-5.0","W,1113","-6.7","W,1225","","","0.0","W,0420","-3.3","W,0328","-4.4","W,0321","-7.2","W,0304","","","    2094.5","5","    2094.5","W","   1825.4"," ,W","","","     14.56","W","     20.28","W","      8.83","W","","","",""
"USW00003841","2015","35.998","-84.2192","310.6","OAK RIDGE ATDD, TN US","    879.2","","     879.2","W","       138","W","        97","W","        20","W","","","         4","W","         0","W","        73","W","         8","W","       211","W","        41","W","","","","","","","  -16.7","W,0219, ","","","    76"," ,W,0226, ","  79.0"," ,W,0221, ","   34.4","W,0804,+","-1.7","W,1114","-2.8","W,1122","-5.6","W,1123","","","","","-0.6","W,0405","-4.4","W,0329","-4.4","W,0329","-7.8","W,0306","-16.1","W,0220","    2165.5","5","    2165.5","W","   1717.5"," ,W","      151"," ,W","     15.62","W","     21.50","W","      9.73","W","","","",""
"USW00003841","2016","35.998","-84.2192","310.6","OAK RIDGE ATDD, TN US","    985.5","","     985.5","7","       117","7","        77","7","        14","7","        1","","         2","7","         0","7","        71","7","         7","7","       223","7","        64","7","","","","","","","  -11.7","7,0119, ","    76"," ,7,0121, ","    71"," ,7,0120, "," 102.1"," ,7,1130, ","   36.1","7,0727, ","0.0","7,1111","-3.9","7,1120","-4.4","7,1121","-7.8","7,1210","","","-1.7","7,0410","-2.2","7,0305","-6.7","W,0214","-6.7","W,0214","-11.7","W,0119","    1700.4","4","    1700.4","7","   1165.4"," ,7","      109"," ,7","     15.94","7","     22.21","7","      9.68","7","","","",""
"USW00003841","2017","35.998","-84.2192","310.6","OAK RIDGE ATDD, TN US","    718.9","","     718.9","7","       137","7","        92","7","        18","7","        3","","         2","7","         0","7","        60","7","         4","7","       211","7","         8","7","","","","","","","  -14.4","7,0108, ","    51"," ,7,0107, ","    33"," ,7,0107, ","  69.3"," ,7,0422, ","   33.9","7,0722, ","0.0","7,1029","-2.2","7,1030","-4.4","7,1120","-6.7","7,1213","-9.4","7,1231","-0.6","7,0320","-2.2","7,0317","-6.7","7,0316","-6.7","7,0316","-14.4","7,0108","    1560.2","2","    1560.2","7","   1546.4"," ,7","       58"," ,7","     15.61","7","     21.26","7","      9.96","7","","","",""
"USW00003841","2018","35.998","-84.2192","310.6","OAK RIDGE ATDD, TN US","    953.1","","     953.1","7","       149","7","       103","7","        12","7","        2","","         2","7","         0","7","        69","7","         8","7","       193","7","        22","7","","","","","","","  -15.6","7,0117, ","    25"," ,7,1209,+","    38"," ,7,0116, ","  66.8"," ,7,0210, ","   33.9","7,0617, ","-0.6","7,1022","-3.9","7,1111","-8.3","7,1128","-8.3","7,1128","","","-0.6","7,0420","-3.3","7,0323","-4.4","7,0309","-7.8","7,0203","-10.6","7,0119","    2043.8","8","    2043.8","7","   1598.7"," ,7","       83"," ,7","     15.18","7","     20.49","7","      9.87","7","","","",""
"USW00003841","2019","35.998","-84.2192","310.6","OAK RIDGE ATDD, TN US","    831.9","","     831.9","7","       151","7","       110","7","        18","7","        0","","         0","7","         0","7","        58","7","         2","7","       198","7","        16","7","","","","","","","  -10.6","7,0121, ","     0"," ,7,1231,+","     0"," ,7,1231,+"," 118.1"," ,7,0223, ","   34.4","7,1003, ","0.0","7,1101","-2.8","7,1109","-6.1","7,1112","-7.2","7,1113","","","-1.7","7,0401","-2.8","7,0307","-8.3","7,0306","-8.3","7,0306","-10.6","7,0121","    1946.6","6","    1946.6","7","   1726.7"," ,7","        0"," ,7","     15.42","7","     20.85","7","      9.99","7","","","",""
"USW00003841","2020","35.998","-84.2192","310.6","OAK RIDGE ATDD, TN US","    918.2","","     918.2","7","       146","7","        97","7","        19","7","","","","","         0","7","        48","7","         3","7","       197","7","        40","7","","","","","","","   -9.4","7,1226, ","","","","","  79.8"," ,7,0205, ","   36.1","7,0721,+","0.0","7,1102","-3.9","7,1201","-6.1","7,1202","-7.8","7,1225","-9.4","7,1226","0.0","7,0415","-4.4","7,0301","-4.4","7,0301","-7.2","7,0122","","","    1817.8","8","    1817.8","7","   1742.9"," ,7","","","     16.02","7","     21.54","7","     10.49","7","","","",""
"USW00003841","2021","35.998","-84.2192","310.6","OAK RIDGE ATDD, TN US","    882.5","","     882.5","7","       128","7","        84","7","        18","7","","","","","         0","7","        65","7","         0","7","       207","7","        36","7","","","","","","","   -7.2","7,0217, ","","","","","  85.6"," ,7,0831, ","   35.0","7,0728,+","0.0","7,1106","-2.2","7,1119","-4.4","7,1123","","","","","-0.6","7,0422","-2.2","7,0403","-6.7","7,0220","-6.7","7,0220","","","    1872.9","9","    1872.9","7","   1448.9"," ,7","","","     15.70","7","     21.40","7","     10.00","7","","","",""
"USW00003841","2022","35.998","-84.2192","310.6","OAK RIDGE ATDD, TN US","    945.1","","     945.1","7","       120","7","        89","7","        20","7","","","","","         0","7","        79","7","         7","7","       210","7","        46","7","","","","","","","  -16.7","7,1224,+","","","","","  63.5"," ,7,0728, ","   37.2","7,0622, ","0.0","7,1018","-2.8","7,1117","-4.4","7,1118","-16.7","7,1223","-16.7","7,1223","-1.1","7,0410","-7.8","7,0313","-7.8","7,0313","-7.8","7,0313","","","    1777.9","9","    1777.9","7","   1502.8"," ,7","","","     15.57","7","     21.54","7","      9.59","7","","","",""
"USW00003841","2023","35.998","-84.2192","310.6","OAK RIDGE ATDD, TN US","    636.5","","     636.5","7","       140","7","        73","7","        11","7","","","","","         0","7","        45","7","         0","7","       202","7","         5","7","","","","","","","   -6.7","7,1129,+","","","","","  62.7"," ,7,0611, ","   33.3","7,0825, ","-2.2","7,1101","-2.2","7,1101","-4.4","7,1102","-6.7","7,1129","","","-6.1","7,0320","-6.1","7,0320","-6.1","7,0320","-6.7","7,0204","","","    1805.5","5","    1805.5","7","   1139.2"," ,7","","","     15.39","7","     20.91","7","      9.87","7","","","",""
"USW00003841","2024","35.998","-84.2192","310.6","OAK RIDGE ATDD, TN US","    798.1","","     798.1","7","       156","7","        87","7","        12","7","","","","","         1","7","        59","7","         6","7","       214","7","        26","7","","","","","","","  -18.3","7,0117, ","","","","","  83.6"," ,7,0109, ","   36.1","7,0714, ","-0.6","7,1017","-5.0","7,1130","-5.0","7,1130","-7.2","7,1204","","","-3.9","7,0319","-3.9","7,0319","-5.0","7,0219","-11.7","7,0122","-11.7","7,0122","    1809.8","8","    1809.8","7","   1283.5"," ,7","","","     15.64","7","     21.23","7","     10.05","7","","","",""
