"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"AR000087257","2000","-29.883","-61.95","88.0","CERES AERO, AR","   1010.0","","    1010.0","G","         0","G","        13","G","         0","G","       262","G","        52","G","   -6.6","G,0713, ","   38.1","G,0107, ","-1.0","G,0620","-6.6","G,0713","-6.6","G,0713","-0.6","G,0828","","","","","     830.2","2","     830.2","G","     18.84","G","     25.13","G","     12.56","G"
"AR000087257","2001","-29.883","-61.95","88.0","CERES AERO, AR","   1128.9","","    1128.9","G","         0","G","         8","G","         0","G","       266","G","        60","G","   -5.3","G,0727, ","   38.6","G,1219, ","-0.5","G,0619","-4.3","G,0620","-5.3","G,0727","-0.6","G,0819","","","","","     673.7","7","     673.7","G","     19.79","G","     25.72","G","     13.87","G"
"AR000087257","2002","-29.883","-61.95","88.0","CERES AERO, AR","   1028.1","","    1028.1","G","         0","G","         4","G","         0","G","       274","G","        57","G","   -1.2","G,0902, ","   38.3","G,0227, ","-1.0","G,0613","","","","","-1.2","G,0902","","","","","     701.4","4","     701.4","G","     19.61","G","     25.83","G","     13.40","G"
"AR000087257","2003","-29.883","-61.95","88.0","CERES AERO, AR","   1125.2","","    1125.2","G","         0","G","         8","G","         0","G","       269","G","        59","G","   -1.6","G,0711, ","   39.8","G,0202,+","-0.6","G,0710","","","","","-1.5","G,0910","","","","","     679.2","2","     679.2","G","     19.47","G","     25.75","G","     13.19","G"
"AR000087257","2007","-29.883","-61.95","88.0","CERES AERO, AR","","","","","         0","S","        20","S","","","","","","","   -6.0","S,0711, ","","","-0.4","S,0529","-2.4","S,0616","-6.0","S,0711","-0.6","S,0827","-4.0","S,0820","","","","","","","","","","","     12.05","S"
"AR000087257","2011","-29.883","-61.95","88.0","CERES AERO, AR","","","","","         0","S","        10","S","","","","","","","   -3.4","S,0823, ","","","-0.5","S,0626","-3.0","S,0627","","","-3.4","S,0823","-3.4","S,0823","","","","","","","","","","","     12.90","S"
"AR000087257","2013","-29.883","-61.95","88.0","CERES AERO, AR","","","","","         0","S","         8","S","","","","","","","   -6.0","S,0723, ","","","-1.4","S,0722","-6.0","S,0723","-6.0","S,0723","-2.5","S,0827","-2.5","S,0827","","","","","","","","","","","     13.19","S"
"AR000087257","2016","-29.883","-61.95","88.0","CERES AERO, AR","","","","","         0","S","         1","S","","","","","","","   -0.2","S,0611, ","","","-0.2","S,0611","","","","","","","","","","","","","","","","","","","     13.18","S"
"AR000087257","2018","-29.883","-61.95","88.0","CERES AERO, AR","","","","","         0","S","        10","S","","","","","","","   -3.0","S,0614, ","","","-0.1","S,0613","-3.0","S,0614","","","0.0","S,0820","","","","","","","","","","","","","     13.64","S"
"AR000087257","2019","-29.883","-61.95","88.0","CERES AERO, AR","","","","","         0","S","         3","S","","","","","","","   -1.2","S,0706, ","","","-1.2","S,0706","","","","","-0.8","S,0814","","","","","","","","","","","","","     13.83","S"
"AR000087257","2020","-29.883","-61.95","88.0","CERES AERO, AR","","","","","         0","S","         9","S","","","","","","","   -2.0","S,0821,+","","","-1.0","S,0602","","","","","-2.0","S,0821","","","","","","","","","","","","","     12.72","S"
"AR000087257","2022","-29.883","-61.95","88.0","CERES AERO, AR","","","","","         0","S","         4","S","","","","","","","   -2.0","S,0829, ","","","0.0","S,0519","","","","","-2.0","S,0829","","","","","","","","","","","","","     12.47","S"
"AR000087257","2023","-29.883","-61.95","88.0","CERES AERO, AR","","","","","         0","S","         2","S","","","","","","","   -0.5","S,0719, ","","","-0.2","S,0614","","","","","","","","","","","","","","","","","","","     14.82","S"
