"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"LG000026544","1978","55.867","26.617","122.0","DAUGAVPILS, LG","","","","","       185","I","        86","I","         3","I","","","","","","","","","","","","","  40.5"," ,I,0930, ","","","","","","","","","","","","","","","","","","","","","","","    736.5"," ,I","","","","","",""
"LG000026544","1979","55.867","26.617","122.0","DAUGAVPILS, LG","","","","","       171","I","        80","I","         1","I","","","","","","","","","","","","","  51.8"," ,I,0821, ","","","","","","","","","","","","","","","","","","","","","","","    639.3"," ,I","","","","","",""
"LG000026544","1980","55.867","26.617","122.0","DAUGAVPILS, LG","","","","","       198","I","        92","I","         2","I","","","","","","","","","","","","","  35.1"," ,I,0714, ","","","","","","","","","","","","","","","","","","","","","","","    747.9"," ,I","","","","","",""
"LG000026544","1981","55.867","26.617","122.0","DAUGAVPILS, LG","","","","","       199","I","        84","I","         0","I","","","","","","","","","","","","","  22.8"," ,I,0824, ","","","","","","","","","","","","","","","","","","","","","","","    699.3"," ,I","","","","","",""
"LG000026544","1982","55.867","26.617","122.0","DAUGAVPILS, LG","","","","","       152","I","        72","I","         2","I","","","","","","","","","","","","","  41.0"," ,I,0512, ","","","","","","","","","","","","","","","","","","","","","","","    628.5"," ,I","","","","","",""
"LG000026544","1983","55.867","26.617","122.0","DAUGAVPILS, LG","","","","","       181","I","        87","I","         1","I","","","","","","","","","","","","","  25.8"," ,I,0628, ","","","","","","","","","","","","","","","","","","","","","","","    633.0"," ,I","","","","","",""
"LG000026544","1984","55.867","26.617","122.0","DAUGAVPILS, LG","","","","","       167","I","        76","I","         0","I","","","","","","","","","","","","","  24.5"," ,I,0518, ","","","","","","","","","","","","","","","","","","","","","","","    600.1"," ,I","","","","","",""
"LG000026544","1985","55.867","26.617","122.0","DAUGAVPILS, LG","","","","","       185","I","        78","I","         2","I","","","","","","","","","","","","","  63.5"," ,I,0617, ","","","","","","","","","","","","","","","","","","","","","","","    734.6"," ,I","","","","","",""
"LG000026544","1986","55.867","26.617","122.0","DAUGAVPILS, LG","","","","","       193","I","        87","I","         3","I","","","","","","","","","","","","","  33.2"," ,I,0721, ","","","","","","","","","","","","","","","","","","","","","","","    754.2"," ,I","","","","","",""
"LG000026544","1987","55.867","26.617","122.0","DAUGAVPILS, LG","","","","","       180","I","        87","I","         0","I","","","","","","","","","","","","","  20.1"," ,I,0714, ","","","","","","","","","","","","","","","","","","","","","","","    646.1"," ,I","","","","","",""
"LG000026544","1988","55.867","26.617","122.0","DAUGAVPILS, LG","","","","","       181","I","        79","I","         1","I","","","","","","","","","","","","","  46.4"," ,I,0823, ","","","","","","","","","","","","","","","","","","","","","","","    628.9"," ,I","","","","","",""
"LG000026544","1989","55.867","26.617","122.0","DAUGAVPILS, LG","","","","","       186","I","        81","I","         1","I","","","","","","","","","","","","","  28.9"," ,I,0610, ","","","","","","","","","","","","","","","","","","","","","","","    738.9"," ,I","","","","","",""
"LG000026544","1990","55.867","26.617","122.0","DAUGAVPILS, LG","","","","","       203","I","       103","I","         5","I","","","","","","","","","","","","","  38.8"," ,I,0818, ","","","","","","","","","","","","","","","","","","","","","","","    929.5"," ,I","","","","","",""
"LG000026544","1991","55.867","26.617","122.0","DAUGAVPILS, LG","","","","","       176","I","        77","I","         1","I","","","","","","","","","","","","","  30.1"," ,I,0719, ","","","","","","","","","","","","","","","","","","","","","","","    634.1"," ,I","","","","","",""
"LG000026544","2022","55.867","26.617","122.0","DAUGAVPILS, LG","    111.5","","     111.5","S","","","","","","","         2","S","       145","S","        52","S","        75","S","         0","S","  -20.8","S,0204, ","","","   31.3","S,0816, ","0.0","S,1009","-2.3","S,1020","-7.1","S,1118","-7.1","S,1118","-13.7","S,1201","-2.5","S,0510","-2.5","S,0510","-6.0","S,0418","-8.1","S,0401","-10.8","S,0331","","","      6.90","S","     11.42","S","      2.38","S"
