"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"ASN00009035","1950","-31.9861","115.8192","6.1","NEDLANDS UWA, AS","        77","a","        54","a","         6","a","","","","","","","","","","","","","  61.0"," ,a,0611, ","","","","","","","    791.5"," ,a","","","","","",""
"ASN00009035","1951","-31.9861","115.8192","6.1","NEDLANDS UWA, AS","       107","a","        71","a","         7","a","","","","","","","","","","","","","  61.0"," ,a,1203, ","","","","","","","    788.9"," ,a","","","","","",""
"ASN00009035","1952","-31.9861","115.8192","6.1","NEDLANDS UWA, AS","       100","a","        63","a","        10","a","","","","","","","","","","","","","  41.7"," ,a,0710, ","","","","","","","    919.1"," ,a","","","","","",""
"ASN00009035","1953","-31.9861","115.8192","6.1","NEDLANDS UWA, AS","","","","","","","","","","","","","","","","","","","","","","","","","","","    874.5"," ,a","","","","","",""
"ASN00009035","1954","-31.9861","115.8192","6.1","NEDLANDS UWA, AS","","","","","","","","","","","","","","","","","","","","","","","","","","","    708.0"," ,a","","","","","",""
"ASN00009035","1955","-31.9861","115.8192","6.1","NEDLANDS UWA, AS","","","","","","","","","","","","","","","","","","","","","","","","","","","   1161.6"," ,a","","","","","",""
"ASN00009035","1956","-31.9861","115.8192","6.1","NEDLANDS UWA, AS","","","","","","","","","","","","","","","","","","","","","","","","","","","    997.0"," ,a","","","","","",""
"ASN00009035","1957","-31.9861","115.8192","6.1","NEDLANDS UWA, AS","","","","","","","","","","","","","","","","","","","","","","","","","","","    890.7"," ,a","","","","","",""
"ASN00009035","1958","-31.9861","115.8192","6.1","NEDLANDS UWA, AS","","","","","","","","","","","","","","","","","","","","","","","","","","","    842.0"," ,a","","","","","",""
"ASN00009035","1959","-31.9861","115.8192","6.1","NEDLANDS UWA, AS","","","","","","","","","","","","","","","","","","","","","","","","","","","    610.0"," ,a","","","","","",""
"ASN00009035","1960","-31.9861","115.8192","6.1","NEDLANDS UWA, AS","","","","","","","","","","","","","","","","","","","","","","","","","","","    754.0"," ,a","","","","","",""
"ASN00009035","1961","-31.9861","115.8192","6.1","NEDLANDS UWA, AS","","","","","","","","","","","","","","","","","","","","","","","","","","","    839.2"," ,a","","","","","",""
"ASN00009035","1970","-31.9861","115.8192","6.1","NEDLANDS UWA, AS","","","","","","","","","","","","","","","","","","","","","","","","","","","    830.8"," ,a","","","","","",""
"ASN00009035","1971","-31.9861","115.8192","6.1","NEDLANDS UWA, AS","       138","a","        68","a","         2","a","         0","a","         0","a","","","","","","","    2.6","a,0726, ","  40.6"," ,a,0328, ","","","","","","","    683.6"," ,a","","","","","     12.80","a"
"ASN00009035","1972","-31.9861","115.8192","6.1","NEDLANDS UWA, AS","       100","a","        58","a","         2","a","         0","a","         0","a","         0","a","       229","a","        42","a","    2.5","a,0629, ","  46.5"," ,a,0723, ","   37.9","a,1209, ","     641.6","6","     641.6","a","    583.0"," ,a","     18.97","a","     23.80","a","     14.14","a"
"ASN00009035","1973","-31.9861","115.8192","6.1","NEDLANDS UWA, AS","","","","","","","","","","","","","","","","","","","","","","","","","","","    885.5"," ,a","","","","","",""
